FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
180429;0000;;;33;
180430;0000;;;33;
180501;0000;;;43;
180502;0000;;;30;
180503;0000;;;33;
180504;0000;;;16;
180505;0000;;;21;
180506;0000;;;28;
180507;0000;;;18;
180508;0000;;;12;
180509;0000;;;28;
180510;0000;;;30;
180511;0000;;;52;
180512;0000;;;43;
180513;0000;;;53;
180514;0000;;;55;
180515;0000;;;62;
180516;0000;;;51;
180517;0000;;;37;
180518;0000;;;52;
180519;0000;;;78;
180520;0000;;;64;
180521;0000;;;28;
180522;0000;;;30;
180523;0000;;;38;
180524;0000;;;66;
180525;0000;;;64;
180526;0000;;;39;
180527;0000;;;64;
180528;0000;;;45;
180529;0000;;;;
180530;0000;;;23;
180531;0000;;;25;
180601;0000;;;45;
180602;0000;;;43;
180603;0000;;;29;
180604;0000;;;47;
180605;0000;;;61;
180606;0000;;;54;
180607;0000;;;65;
180608;0000;;;63;
180609;0000;;;;
180610;0000;;;;
180611;0000;;;;
180612;0000;;;30;
180613;0000;;;52;
180614;0000;;;57;
180615;0000;;;67;
180616;0000;;;62;
180617;0000;;;32;
180618;0000;;;24;
180619;0000;;;37;
180620;0000;;;48;
180621;0000;;;61;
180622;0000;;;62;
180623;0000;;;60;
180624;0000;;;41;
180625;0000;;;41;
180626;0000;;;49;
180627;0000;;;60;
180628;0000;;;27;
180629;0000;;;29;
180630;0000;;;28;
180701;0000;;;34;
180702;0000;;;32;
180703;0000;;;20;
180704;0000;;;19;
180705;0000;;;23;
180706;0000;;;30;
180707;0000;;;44;
180708;0000;;;48;
180709;0000;;;32;
180710;0000;;;23;
180711;0000;;;36;
180712;0000;;;52;
180713;0000;;;56;
180714;0000;;;20;
180715;0000;;;34;
180716;0000;;;47;
180717;0000;;;32;
180718;0000;;;21;
180719;0000;;;31;
180720;0000;;;44;
180721;0000;;;61;
180722;0000;;;50;
180723;0000;;;57;
180724;0000;;;47;
180725;0000;;;100;
180726;0000;;;40;
180727;0000;;;34;
180728;0000;;;43;
180729;0000;;;42;
180730;0000;;;57;
180731;0000;;;58;
180801;0000;;;51;
180802;0000;;;31;
180803;0000;;;34;
180804;0000;;;63;
180805;0000;;;65;
180806;0000;;;38;
180807;0000;;;28;
180808;0000;;;39;
180809;0000;;;37;
180810;0000;;;37;
180811;0000;;;47;
180812;0000;;;32;
180813;0000;;;38;
180814;0000;;;61;
180815;0000;;;66;
180816;0000;;;36;
180817;0000;;;38;
180818;0000;;;49;
180819;0000;;;56;
180820;0000;;;45;
180821;0000;;;39;
180822;0000;;;36;
180823;0000;;;29;
180824;0000;;;60;
180825;0000;;;82;
180826;0000;;;52;
180827;0000;;;24;
180828;0000;;;43;
180829;0000;;;33;
180830;0000;;;28;
180831;0000;;;25;
180901;0000;;;31;
180902;0000;;;42;
180903;0000;;;62;
180904;0000;;;49;
180905;0000;;;36;
180906;0000;;;61;
180907;0000;;;58;
180908;0000;;;54;
180909;0000;;;43;
180910;0000;;;52;
180911;0000;;;51;
180912;0000;;;48;
180913;0000;;;78;
180914;0000;;;60;
180915;0000;;;37;
180916;0000;;;45;
180917;0000;;;36;
180918;0000;;;18;
180919;0000;;;29;
180920;0000;;;50;
180921;0000;;;43;
180922;0000;;;17;
180923;0000;;;47;
180924;0000;;;54;
180925;0000;;;46;
180926;0000;;;40;
180927;0000;;;35;
180928;0000;;;26;
180929;0000;;;15;
180930;0000;;;29;
181001;0000;;;41;
181002;0000;;;53;
181003;0000;;;56;
181004;0000;;;52;
181005;0000;;;29;
181006;0000;;;30;
181007;0000;;;18;
181008;0000;;;18;
181009;0000;;;38;
181010;0000;;;63;
181011;0000;;;37;
181012;0000;;;38;
181013;0000;;;25;
181014;0000;;;35;
181015;0000;;;34;
181016;0000;;;18;
181017;0000;;;23;
181018;0000;;;41;
181019;0000;;;38;
181020;0000;;;30;
181021;0000;;;41;
181022;0000;;;39;
181023;0000;;;30;
181024;0000;;;25;
181025;0000;;;24;
181026;0000;;;27;
181027;0000;;;19;
181028;0000;;;18;
181029;0000;;;6;
181030;0000;;;13;
181031;0000;;;27;
181101;0000;;;29;
181102;0000;;;30;
181103;0000;;;42;
181104;0000;;;21;
181105;0000;;;62;
181106;0000;;;62;
181107;0000;;;43;
181108;0000;;;34;
181109;0000;;;38;
181110;0000;;;23;
181111;0000;;;20;
181112;0000;;;22;
181113;0000;;;24;
181114;0000;;;27;
181115;0000;;;34;
181116;0000;;;27;
181117;0000;;;23;
181118;0000;;;41;
181119;0000;;;40;
181120;0000;;;32;
181121;0000;;;39;
181122;0000;;;27;
181123;0000;;;;
181124;0000;;;46;
181125;0000;;;56;
181126;0000;;;48;
181127;0000;;;48;
181128;0000;;;35;
181129;0000;;;25;
181130;0000;;;27;
181201;0000;;;34;
181202;0000;;;25;
181203;0000;;;16;
181204;0000;;;17;
181205;0000;;;29;
181206;0000;;;28;
181207;0000;;;29;
181208;0000;;;29;
181209;0000;;;24;
181210;0000;;;27;
181211;0000;;;23;
181212;0000;;;25;
181213;0000;;;19;
181214;0000;;;22;
181215;0000;;;40;
181216;0000;;;30;
181217;0000;;;24;
181218;0000;;;;
181219;0000;;;39;
181220;0000;;;29;
181221;0000;;;42;
181222;0000;;;24;
181223;0000;;;27;
181224;0000;;;40;
181225;0000;;;31;
181226;0000;;;37;
181227;0000;;;41;
181228;0000;;;45;
181229;0000;;;35;
181230;0000;;;50;
181231;0000;;;60;
190101;0000;;;49;
190102;0000;;;77;
190103;0000;;;81;
190104;0000;;;57;
190105;0000;;;28;
190106;0000;;;41;
190107;0000;;;24;
190108;0000;;;18;
190109;0000;;;31;
190110;0000;;;46;
190111;0000;;;33;
190112;0000;;;34;
190113;0000;;;17;
190114;0000;;;30;
190115;0000;;;45;
190116;0000;;;36;
190117;0000;;;57;
190118;0000;;;57;
190119;0000;;;41;
190120;0000;;;30;
190121;0000;;;37;
190122;0000;;;51;
190123;0000;;;51;
190124;0000;;;50;
190125;0000;;;46;
190126;0000;;;62;
190127;0000;;;54;
190128;0000;;;58;
190129;0000;;;44;
190130;0000;;;51;
190131;0000;;;41;
190201;0000;;;55;
190202;0000;;;38;
190203;0000;;;43;
190204;0000;;;34;
190205;0000;;;28;
190206;0000;;;42;
190207;0000;;;39;
190208;0000;;;51;
190209;0000;;;48;
190210;0000;;;60;
190211;0000;;;57;
190212;0000;;;49;
190213;0000;;;46;
190214;0000;;;61;
190215;0000;;;54;
190216;0000;;;41;
190217;0000;;;58;
190218;0000;;;46;
190219;0000;;;32;
190220;0000;;;20;
190221;0000;;;33;
190222;0000;;;35;
190223;0000;;;51;
190224;0000;;;58;
190225;0000;;;47;
190226;0000;;;59;
190227;0000;;;52;
190228;0000;;;39;
190301;0000;;;32;
190302;0000;;;35;
190303;0000;;;33;
190304;0000;;;45;
190305;0000;;;69;
190306;0000;;;64;
190307;0000;;;40;
190308;0000;;;38;
190309;0000;;;40;
190310;0000;;;39;
190311;0000;;;37;
190312;0000;;;46;
190313;0000;;;43;
190314;0000;;;44;
190315;0000;;;55;
190316;0000;;;43;
190317;0000;;;38;
190318;0000;;;62;
190319;0000;;;100;
190320;0000;;;88;
190321;0000;;;62;
190322;0000;;;45;
190323;0000;;;39;
190324;0000;;;35;
190325;0000;;;41;
190326;0000;;;41;
190327;0000;;;43;
190328;0000;;;45;
190329;0000;;;46;
190330;0000;;;49;
190331;0000;;;25;
190401;0000;;;37;
190402;0000;;;50;
190403;0000;;;33;
190404;0000;;;46;
190405;0000;;;55;
190406;0000;;;43;
190407;0000;;;50;
190408;0000;;;46;
190409;0000;;;36;
190410;0000;;;47;
190411;0000;;;40;
190412;0000;;;32;
190413;0000;;;46;
190414;0000;;;79;
190415;0000;;;81;
190416;0000;;;59;
190417;0000;;;39;
190418;0000;;;41;
190419;0000;;;45;
190420;0000;;;28;
190421;0000;;;43;
190422;0000;;;37;
190423;0000;;;47;
190424;0000;;;46;
190425;0000;;;45;
190426;0000;;;52;
190427;0000;;;49;
190428;0000;;;59;
190429;0000;;;48;
190430;0000;;;83;
190501;0000;;;98;
190502;0000;;;64;
190503;0000;;;15;
190504;0000;;;18;
190505;0000;;;33;
190506;0000;;;29;
190507;0000;;;35;
190508;0000;;;36;
190509;0000;;;46;
190510;0000;;;51;
190511;0000;;;64;
190512;0000;;;78;
190513;0000;;;87;
190514;0000;;;66;
190515;0000;;;39;
190516;0000;;;30;
190517;0000;;;55;
190518;0000;;;101;
190519;0000;;;87;
190520;0000;;;64;
190521;0000;;;40;
190522;0000;;;52;
190523;0000;;;49;
190524;0000;;;73;
190525;0000;;;63;
190526;0000;;;35;
190527;0000;;;45;
190528;0000;;;50;
190529;0000;;;36;
190530;0000;;;33;
190531;0000;;;26;
190601;0000;;;51;
190602;0000;;;70;
190603;0000;;;91;
190604;0000;;;40;
190605;0000;;;70;
190606;0000;;;53;
190607;0000;;;72;
190608;0000;;;65;
190609;0000;;;48;
190610;0000;;;55;
190611;0000;;;34;
190612;0000;;;37;
190613;0000;;;32;
190614;0000;;;35;
190615;0000;;;41;
190616;0000;;;41;
190617;0000;;;39;
190618;0000;;;38;
190619;0000;;;62;
190620;0000;;;61;
190621;0000;;;49;
190622;0000;;;89;
190623;0000;;;58;
190624;0000;;;32;
190625;0000;;;44;
190626;0000;;;70;
190627;0000;;;52;
190628;0000;;;31;
190629;0000;;;36;
190630;0000;;;36;
190701;0000;;;54;
190702;0000;;;51;
190703;0000;;;70;
190704;0000;;;64;
190705;0000;;;67;
190706;0000;;;33;
190707;0000;;;32;
190708;0000;;;33;
190709;0000;;;36;
190710;0000;;;33;
190711;0000;;;40;
190712;0000;;;38;
190713;0000;;;43;
190714;0000;;;61;
190715;0000;;;83;
190716;0000;;;56;
190717;0000;;;51;
190718;0000;;;59;
190719;0000;;;78;
190720;0000;;;102;
190721;0000;;;48;
190722;0000;;;58;
190723;0000;;;49;
190724;0000;;;51;
190725;0000;;;51;
190726;0000;;;;
190727;0000;;;67;
190728;0000;;;52;
190729;0000;;;62;
190730;0000;;;59;
190731;0000;;;42;
190801;0000;;;74;
190802;0000;;;90;
190803;0000;;;98;
190804;0000;;;78;
190805;0000;;;46;
190806;0000;;;56;
190807;0000;;;44;
190808;0000;;;54;
190809;0000;;;51;
190810;0000;;;50;
190811;0000;;;36;
190812;0000;;;42;
190813;0000;;;72;
190814;0000;;;45;
190815;0000;;;33;
190816;0000;;;22;
190817;0000;;;30;
190818;0000;;;43;
190819;0000;;;31;
190820;0000;;;25;
190821;0000;;;27;
190822;0000;;;59;
190823;0000;;;41;
190824;0000;;;54;
190825;0000;;;33;
190826;0000;;;30;
190827;0000;;;54;
190828;0000;;;37;
190829;0000;;;23;
190830;0000;;;40;
190831;0000;;;49;
190901;0000;;;46;
190902;0000;;;46;
190903;0000;;;40;
190904;0000;;;30;
190905;0000;;;24;
190906;0000;;;27;
190907;0000;;;18;
190908;0000;;;12;
190909;0000;;;16;
190910;0000;;;36;
190911;0000;;;24;
190912;0000;;;39;
190913;0000;;;28;
190914;0000;;;20;
190915;0000;;;18;
190916;0000;;;25;
190917;0000;;;41;
190918;0000;;;40;
190919;0000;;;45;
190920;0000;;;54;
190921;0000;;;62;
190922;0000;;;31;
190923;0000;;;25;
190924;0000;;;29;
190925;0000;;;32;
190926;0000;;;18;
190927;0000;;;19;
190928;0000;;;34;
190929;0000;;;20;
190930;0000;;;27;
191001;0000;;;32;
191002;0000;;;24;
191003;0000;;;21;
191004;0000;;;29;
191005;0000;;;37;
191006;0000;;;30;
191007;0000;;;31;
191008;0000;;;50;
191009;0000;;;38;
191010;0000;;;23;
191011;0000;;;24;
191012;0000;;;28;
191013;0000;;;41;
191014;0000;;;18;
191015;0000;;;24;
191016;0000;;;26;
191017;0000;;;25;
191018;0000;;;41;
191019;0000;;;29;
191020;0000;;;37;
191021;0000;;;42;
191022;0000;;;44;
191023;0000;;;40;
191024;0000;;;32;
191025;0000;;;30;
191026;0000;;;20;
191027;0000;;;23;
191028;0000;;;26;
191029;0000;;;30;
191030;0000;;;35;
191031;0000;;;26;
191101;0000;;;20;
191102;0000;;;52;
191103;0000;;;42;
191104;0000;;;26;
191105;0000;;;41;
191106;0000;;;46;
191107;0000;;;39;
191108;0000;;;37;
191109;0000;;;36;
191110;0000;;;34;
191111;0000;;;18;
191112;0000;;;13;
191113;0000;;;19;
191114;0000;;;29;
191115;0000;;;32;
191116;0000;;;36;
191117;0000;;;47;
191118;0000;;;70;
191119;0000;;;49;
191120;0000;;;40;
191121;0000;;;51;
191122;0000;;;;
191123;0000;;;28;
191124;0000;;;;
191125;0000;;;37;
191126;0000;;;55;
191127;0000;;;59;
191128;0000;;;56;
191129;0000;;;22;
191130;0000;;;48;
191201;0000;;;75;
191202;0000;;;36;
191203;0000;;;50;
191204;0000;;;;
191205;0000;;;41;
191206;0000;;;28;
191207;0000;;;22;
191208;0000;;;19;
191209;0000;;;22;
191210;0000;;;16;
191211;0000;;;21;
191212;0000;;;36;
191213;0000;;;36;
191214;0000;;;26;
191215;0000;;;36;
191216;0000;;;45;
191217;0000;;;42;
191218;0000;;;23;
191219;0000;;;12;
191220;0000;;;33;
191221;0000;;;45;
191222;0000;;;43;
191223;0000;;;;
191224;0000;;;18;
191225;0000;;;39;
191226;0000;;;41;
191227;0000;;;27;
191228;0000;;;29;
191229;0000;;;30;
191230;0000;;;40;
191231;0000;;;41;
200101;0000;;;29;
200102;0000;;;32;
200103;0000;;;25;
200104;0000;;;27;
200105;0000;;;46;
200106;0000;;;27;
200107;0000;;;36;
200108;0000;;;25;
200109;0000;;;42;
200110;0000;;;50;
200111;0000;;;40;
200112;0000;;;30;
200113;0000;;;19;
200114;0000;;;22;
200115;0000;;;55;
200116;0000;;;61;
200117;0000;;;52;
200118;0000;;;45;
200119;0000;;;36;
200120;0000;;;33;
200121;0000;;;25;
200122;0000;;;25;
200123;0000;;;25;
200124;0000;;;25;
200125;0000;;;32;
200126;0000;;;31;
200127;0000;;;30;
200128;0000;;;47;
200129;0000;;;43;
200130;0000;;;52;
200131;0000;;;39;
200201;0000;;;34;
200202;0000;;;36;
200203;0000;;;48;
200204;0000;;;60;
200205;0000;;;52;
200206;0000;;;45;
200207;0000;;;41;
200208;0000;;;38;
200209;0000;;;35;
200210;0000;;;35;
200211;0000;;;20;
200212;0000;;;32;
200213;0000;;;;
200214;0000;;;71;
200215;0000;;;32;
200216;0000;;;18;
200217;0000;;;36;
200218;0000;;;47;
200219;0000;;;41;
200220;0000;;;41;
200221;0000;;;29;
200222;0000;;;33;
200223;0000;;;39;
200224;0000;;;37;
200225;0000;;;43;
200226;0000;;;41;
200227;0000;;;31;
200228;0000;;;23;
200229;0000;;;21;
200301;0000;;;19;
200302;0000;;;17;
200303;0000;;;20;
200304;0000;;;29;
200305;0000;;;;
200306;0000;;;27;
200307;0000;;;35;
200308;0000;;;34;
200309;0000;;;45;
200310;0000;;;28;
200311;0000;;;24;
200312;0000;;;19;
200313;0000;;;19;
200314;0000;;;31;
200315;0000;;;46;
200316;0000;;;28;
200317;0000;;;30;
200318;0000;;;36;
200319;0000;;;40;
200320;0000;;;28;
200321;0000;;;23;
200322;0000;;;29;
200323;0000;;;32;
200324;0000;;;36;
200325;0000;;;25;
200326;0000;;;18;
200327;0000;;;15;
200328;0000;;;38;
200329;0000;;;35;
200330;0000;;;42;
200331;0000;;;44;
200401;0000;;;51;
200402;0000;;;63;
200403;0000;;;57;
200404;0000;;;36;
200405;0000;;;46;
200406;0000;;;55;
200407;0000;;;;
200408;0000;;;51;
200409;0000;;;41;
200410;0000;;;34;
200411;0000;;;41;
200412;0000;;;47;
200413;0000;;;49;
200414;0000;;;45;
200415;0000;;;51;
200416;0000;;;36;
200417;0000;;;32;
200418;0000;;;25;
200419;0000;;;22;
200420;0000;;;48;
200421;0000;;;44;
200422;0000;;;29;
200423;0000;;;16;
200424;0000;;;19;
200425;0000;;;28;
200426;0000;;;36;
200427;0000;;;25;
200428;0000;;;27;
200429;0000;;;45;
200430;0000;;;35;
200501;0000;;;35;
200502;0000;;;24;
200503;0000;;;46;
200504;0000;;;75;
200505;0000;;;53;
200506;0000;;;50;
200507;0000;;;38;
200508;0000;;;46;
200509;0000;;;47;
200510;0000;;;35;
200511;0000;;;74;
200512;0000;;;63;
200513;0000;;;54;
200514;0000;;;51;
200515;0000;;;63;
200516;0000;;;40;
200517;0000;;;25;
200518;0000;;;29;
200519;0000;;;30;
200520;0000;;;41;
200521;0000;;;30;
200522;0000;;;35;
200523;0000;;;58;
200524;0000;;;78;
200525;0000;;;67;
200526;0000;;;31;
200527;0000;;;37;
200528;0000;;;42;
200529;0000;;;52;
200530;0000;;;58;
200531;0000;;;43;
200601;0000;;;37;
200602;0000;;;33;
200603;0000;;;30;
200604;0000;;;49;
200605;0000;;;34;
200606;0000;;;37;
200607;0000;;;44;
200608;0000;;;54;
200609;0000;;;65;
200610;0000;;;50;
200611;0000;;;34;
200612;0000;;;31;
200613;0000;;;63;
200614;0000;;;45;
200615;0000;;;26;
200616;0000;;;29;
200617;0000;;;25;
200618;0000;;;45;
200619;0000;;;25;
200620;0000;;;30;
200621;0000;;;39;
200622;0000;;;30;
200623;0000;;;24;
200624;0000;;;19;
200625;0000;;;52;
200626;0000;;;44;
200627;0000;;;40;
200628;0000;;;26;
200629;0000;;;20;
200630;0000;;;35;
200701;0000;;;40;
200702;0000;;;33;
200703;0000;;;23;
200704;0000;;;19;
200705;0000;;;30;
200706;0000;;;38;
200707;0000;;;20;
200708;0000;;;21;
200709;0000;;;52;
200710;0000;;;58;
200711;0000;;;29;
200712;0000;;;45;
200713;0000;;;59;
200714;0000;;;51;
200715;0000;;;17;
200716;0000;;;24;
200717;0000;;;19;
200718;0000;;;18;
200719;0000;;;27;
200720;0000;;;21;
200721;0000;;;11;
200722;0000;;;21;
200723;0000;;;33;
200724;0000;;;29;
200725;0000;;;30;
200726;0000;;;35;
200727;0000;;;37;
200728;0000;;;42;
200729;0000;;;39;
200730;0000;;;20;
200731;0000;;;30;
200801;0000;;;22;
200802;0000;;;44;
200803;0000;;;15;
200804;0000;;;22;
200805;0000;;;28;
200806;0000;;;64;
200807;0000;;;71;
200808;0000;;;65;
200809;0000;;;31;
200810;0000;;;40;
200811;0000;;;57;
200812;0000;;;51;
200813;0000;;;46;
200814;0000;;;33;
200815;0000;;;48;
200816;0000;;;54;
200817;0000;;;50;
200818;0000;;;39;
200819;0000;;;42;
200820;0000;;;54;
200821;0000;;;36;
200822;0000;;;24;
200823;0000;;;22;
200824;0000;;;34;
200825;0000;;;23;
200826;0000;;;19;
200827;0000;;;26;
200828;0000;;;20;
200829;0000;;;30;
200830;0000;;;40;
200831;0000;;;33;
200901;0000;;;26;
200902;0000;;;27;
200903;0000;;;27;
200904;0000;;;24;
200905;0000;;;16;
200906;0000;;;49;
200907;0000;;;28;
200908;0000;;;25;
200909;0000;;;32;
200910;0000;;;31;
200911;0000;;;53;
200912;0000;;;;
200913;0000;;;;
200914;0000;;;;
200915;0000;;;48;
200916;0000;;;53;
200917;0000;;;34;
200918;0000;;;61;
200919;0000;;;59;
200920;0000;;;27;
200921;0000;;;23;
200922;0000;;;27;
200923;0000;;;46;
200924;0000;;;30;
200925;0000;;;17;
200926;0000;;;46;
200927;0000;;;51;
200928;0000;;;44;
200929;0000;;;26;
200930;0000;;;28;
201001;0000;;;39;
201002;0000;;;37;
201003;0000;;;24;
201004;0000;;;25;
201005;0000;;;36;
201006;0000;;;31;
201007;0000;;;56;
201008;0000;;;54;
201009;0000;;;56;
201010;0000;;;43;
201011;0000;;;50;
201012;0000;;;35;
201013;0000;;;38;
201014;0000;;;27;
201015;0000;;;29;
201016;0000;;;13;
201017;0000;;;25;
201018;0000;;;30;
201019;0000;;;46;
201020;0000;;;55;
201021;0000;;;48;
201022;0000;;;35;
201023;0000;;;28;
201024;0000;;;27;
201025;0000;;;25;
201026;0000;;;42;
201027;0000;;;21;
201028;0000;;;39;
201029;0000;;;57;
201030;0000;;;47;
201031;0000;;;32;
201101;0000;;;19;
201102;0000;;;23;
201103;0000;;;;
201104;0000;;;25;
201105;0000;;;57;
201106;0000;;;47;
201107;0000;;;38;
201108;0000;;;30;
201109;0000;;;28;
201110;0000;;;23;
201111;0000;;;14;
201112;0000;;;16;
201113;0000;;;11;
201114;0000;;;27;
201115;0000;;;38;
201116;0000;;;38;
201117;0000;;;29;
201118;0000;;;28;
201119;0000;;;14;
201120;0000;;;16;
201121;0000;;;19;
201122;0000;;;25;
201123;0000;;;20;
201124;0000;;;31;
201125;0000;;;57;
201126;0000;;;54;
201127;0000;;;40;
201128;0000;;;26;
201129;0000;;;37;
201130;0000;;;50;
201201;0000;;;39;
201202;0000;;;37;
201203;0000;;;49;
201204;0000;;;47;
201205;0000;;;34;
201206;0000;;;28;
201207;0000;;;19;
201208;0000;;;21;
201209;0000;;;40;
201210;0000;;;37;
201211;0000;;;35;
201212;0000;;;50;
201213;0000;;;49;
201214;0000;;;52;
201215;0000;;;72;
201216;0000;;;45;
201217;0000;;;31;
201218;0000;;;22;
201219;0000;;;21;
201220;0000;;;29;
201221;0000;;;36;
201222;0000;;;29;
201223;0000;;;22;
201224;0000;;;25;
201225;0000;;;33;
201226;0000;;;20;
201227;0000;;;14;
201228;0000;;;15;
201229;0000;;;15;
201230;0000;;;45;
201231;0000;;;58;
210101;0000;;;32;
210102;0000;;;26;
210103;0000;;;29;
210104;0000;;;51;
210105;0000;;;47;
210106;0000;;;43;
210107;0000;;;33;
210108;0000;;;34;
210109;0000;;;35;
210110;0000;;;38;
210111;0000;;;54;
210112;0000;;;55;
210113;0000;;;43;
210114;0000;;;36;
210115;0000;;;42;
210116;0000;;;43;
210117;0000;;;46;
210118;0000;;;25;
210119;0000;;;28;
210120;0000;;;24;
210121;0000;;;34;
210122;0000;;;19;
210123;0000;;;17;
210124;0000;;;20;
210125;0000;;;25;
210126;0000;;;35;
210127;0000;;;40;
210128;0000;;;58;
210129;0000;;;26;
210130;0000;;;11;
210131;0000;;;9;
210201;0000;;;21;
210202;0000;;;18;
210203;0000;;;27;
210204;0000;;;22;
210205;0000;;;15;
210206;0000;;;21;
210207;0000;;;21;
210208;0000;;;30;
210209;0000;;;26;
210210;0000;;;13;
210211;0000;;;16;
210212;0000;;;34;
210213;0000;;;35;
210214;0000;;;43;
210215;0000;;;28;
210216;0000;;;26;
210217;0000;;;32;
210218;0000;;;38;
210219;0000;;;43;
210220;0000;;;34;
210221;0000;;;38;
210222;0000;;;38;
210223;0000;;;46;
210224;0000;;;38;
210225;0000;;;;
210226;0000;;;;
210227;0000;;;23;
210228;0000;;;25;
210301;0000;;;26;
210302;0000;;;28;
210303;0000;;;21;
210304;0000;;;20;
210305;0000;;;15;
210306;0000;;;18;
210307;0000;;;21;
210308;0000;;;30;
210309;0000;;;32;
210310;0000;;;27;
210311;0000;;;36;
210312;0000;;;48;
210313;0000;;;38;
210314;0000;;;40;
210315;0000;;;26;
210316;0000;;;26;
210317;0000;;;29;
210318;0000;;;34;
210319;0000;;;34;
210320;0000;;;26;
210321;0000;;;30;
210322;0000;;;27;
210323;0000;;;37;
210324;0000;;;38;
210325;0000;;;41;
210326;0000;;;57;
210327;0000;;;60;
210328;0000;;;40;
210329;0000;;;40;
210330;0000;;;43;
210331;0000;;;44;
210401;0000;;;53;
210402;0000;;;34;
210403;0000;;;27;
210404;0000;;;22;
210405;0000;;;28;
210406;0000;;;30;
210407;0000;;;31;
210408;0000;;;28;
210409;0000;;;34;
210410;0000;;;33;
210411;0000;;;42;
210412;0000;;;42;
210413;0000;;;28;
210414;0000;;;29;
210415;0000;;;34;
210416;0000;;;25;
210417;0000;;;35;
210418;0000;;;46;
210419;0000;;;24;
210420;0000;;;25;
210421;0000;;;35;
210422;0000;;;30;
210423;0000;;;22;
210424;0000;;;32;
210425;0000;;;37;
210426;0000;;;38;
210427;0000;;;45;
210428;0000;;;64;
210429;0000;;;56;
210430;0000;;;32;
210501;0000;;;39;
210502;0000;;;41;
210503;0000;;;32;
210504;0000;;;26;
210505;0000;;;30;
210506;0000;;;42;
210507;0000;;;29;
210508;0000;;;32;
210509;0000;;;48;
210510;0000;;;48;
210511;0000;;;45;
210512;0000;;;40;
210513;0000;;;60;
210514;0000;;;66;
210515;0000;;;76;
210516;0000;;;70;
210517;0000;;;50;
210518;0000;;;24;
210519;0000;;;35;
210520;0000;;;76;
210521;0000;;;48;
210522;0000;;;33;
210523;0000;;;53;
210524;0000;;;51;
210525;0000;;;53;
210526;0000;;;41;
210527;0000;;;22;
210528;0000;;;35;
210529;0000;;;74;
210530;0000;;;56;
210531;0000;;;84;
210601;0000;;;58;
210602;0000;;;62;
210603;0000;;;51;
210604;0000;;;16;
210605;0000;;;32;
210606;0000;;;48;
210607;0000;;;46;
210608;0000;;;30;
210609;0000;;;83;
210610;0000;;;54;
210611;0000;;;100;
210612;0000;;;65;
210613;0000;;;38;
210614;0000;;;30;
210615;0000;;;26;
210616;0000;;;33;
210617;0000;;;32;
210618;0000;;;32;
210619;0000;;;44;
210620;0000;;;33;
210621;0000;;;45;
210622;0000;;;42;
210623;0000;;;26;
210624;0000;;;57;
210625;0000;;;35;
210626;0000;;;38;
210627;0000;;;57;
210628;0000;;;55;
210629;0000;;;43;
210630;0000;;;32;
210701;0000;;;37;
210702;0000;;;52;
210703;0000;;;65;
210704;0000;;;73;
210705;0000;;;42;
210706;0000;;;29;
210707;0000;;;58;
210708;0000;;;64;
210709;0000;;;48;
210710;0000;;;84;
210711;0000;;;65;
210712;0000;;;41;
210713;0000;;;65;
210714;0000;;;55;
210715;0000;;;49;
210716;0000;;;34;
210717;0000;;;52;
210718;0000;;;74;
210719;0000;;;41;
210720;0000;;;53;
210721;0000;;;37;
210722;0000;;;35;
210723;0000;;;29;
210724;0000;;;23;
210725;0000;;;30;
210726;0000;;;35;
210727;0000;;;47;
210728;0000;;;52;
210729;0000;;;40;
210730;0000;;;35;
210731;0000;;;49;
210801;0000;;;51;
210802;0000;;;36;
210803;0000;;;38;
210804;0000;;;32;
210805;0000;;;28;
210806;0000;;;39;
210807;0000;;;43;
210808;0000;;;54;
210809;0000;;;43;
210810;0000;;;46;
210811;0000;;;41;
210812;0000;;;38;
210813;0000;;;51;
210814;0000;;;60;
210815;0000;;;40;
210816;0000;;;25;
210817;0000;;;31;
210818;0000;;;26;
210819;0000;;;20;
210820;0000;;;47;
210821;0000;;;33;
210822;0000;;;79;
210823;0000;;;47;
210824;0000;;;29;
210825;0000;;;31;
210826;0000;;;25;
210827;0000;;;53;
210828;0000;;;44;
210829;0000;;;25;
210830;0000;;;19;
210831;0000;;;26;
210901;0000;;;43;
210902;0000;;;45;
210903;0000;;;34;
210904;0000;;;24;
210905;0000;;;38;
210906;0000;;;36;
210907;0000;;;46;
210908;0000;;;48;
210909;0000;;;55;
210910;0000;;;32;
210911;0000;;;43;
210912;0000;;;29;
210913;0000;;;52;
210914;0000;;;50;
210915;0000;;;50;
210916;0000;;;40;
210917;0000;;;30;
210918;0000;;;31;
210919;0000;;;41;
210920;0000;;;41;
210921;0000;;;26;
210922;0000;;;28;
210923;0000;;;51;
210924;0000;;;34;
210925;0000;;;27;
210926;0000;;;49;
210927;0000;;;;
210928;0000;;;36;
210929;0000;;;24;
210930;0000;;;28;
211001;0000;;;45;
211002;0000;;;48;
211003;0000;;;66;
211004;0000;;;53;
211005;0000;;;36;
211006;0000;;;44;
211007;0000;;;26;
211008;0000;;;27;
211009;0000;;;38;
211010;0000;;;47;
211011;0000;;;40;
211012;0000;;;27;
211013;0000;;;30;
211014;0000;;;37;
211015;0000;;;50;
211016;0000;;;63;
211017;0000;;;51;
211018;0000;;;44;
211019;0000;;;27;
