FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
200713;0000;;;14,44;
200714;0000;;;13,01;
200715;0000;;;10,37;
200716;0000;;;11,83;
200717;0000;;;9,55;
200718;0000;;;6,05;
200719;0000;;;7,29;
200720;0000;;;10,54;
200721;0000;;;9,12;
200722;0000;;;13,62;
200723;0000;;;13,6;
200724;0000;;;13,19;
200725;0000;;;9,35;
200726;0000;;;8,87;
200727;0000;;;5,39;
200728;0000;;;11,12;
200729;0000;;;12,51;
200730;0000;;;9,65;
200731;0000;;;11,82;
200801;0000;;;11,05;
200802;0000;;;8,68;
200803;0000;;;10,84;
200804;0000;;;11,8;
200805;0000;;;8,82;
200806;0000;;;6,16;
200807;0000;;;10,31;
200808;0000;;;11,36;
200809;0000;;;6,72;
200810;0000;;;5,88;
200811;0000;;;6,89;
200812;0000;;;11,56;
200813;0000;;;10,24;
200814;0000;;;6,62;
200815;0000;;;8,04;
200816;0000;;;11,66;
200817;0000;;;12,38;
200818;0000;;;10,32;
200819;0000;;;7,93;
200820;0000;;;12,81;
200821;0000;;;12,87;
200822;0000;;;9,3;
200823;0000;;;4,73;
200824;0000;;;4,93;
200825;0000;;;6,12;
200826;0000;;;7,8;
200827;0000;;;10,03;
200828;0000;;;12,06;
200829;0000;;;9,27;
200830;0000;;;6,59;
200831;0000;;;9,81;
200901;0000;;;7,61;
200902;0000;;;6,54;
200903;0000;;;8,47;
200904;0000;;;8,14;
200905;0000;;;7,36;
200906;0000;;;11,43;
200907;0000;;;7,32;
200908;0000;;;6,99;
200909;0000;;;9,7;
200910;0000;;;6,51;
200911;0000;;;4,72;
200912;0000;;;5,16;
200913;0000;;;6,29;
200914;0000;;;8,83;
200915;0000;;;6,57;
200916;0000;;;6,33;
200917;0000;;;9,36;
200918;0000;;;7,15;
200919;0000;;;7,14;
200920;0000;;;7,31;
200921;0000;;;6,71;
200922;0000;;;10,65;
200923;0000;;;10,43;
200924;0000;;;4,97;
200925;0000;;;5,47;
200926;0000;;;5,23;
200927;0000;;;7,88;
200928;0000;;;7,15;
200929;0000;;;5,39;
200930;0000;;;5,78;
201001;0000;;;7,2;
201002;0000;;;9,38;
201003;0000;;;7,28;
201004;0000;;;4,84;
201005;0000;;;8,16;
201006;0000;;;5,4;
201007;0000;;;8,36;
201008;0000;;;7,06;
201009;0000;;;8,31;
201010;0000;;;5,72;
201011;0000;;;7,57;
201012;0000;;;8,17;
201013;0000;;;5,64;
201014;0000;;;5,01;
201015;0000;;;5,44;
201016;0000;;;4,63;
201017;0000;;;8,06;
201018;0000;;;5,31;
201019;0000;;;7,71;
201020;0000;;;6,47;
201021;0000;;;5,42;
201022;0000;;;6,97;
201023;0000;;;7,64;
201024;0000;;;8,3;
201025;0000;;;4;
201026;0000;;;7,35;
201027;0000;;;6,56;
201028;0000;;;4,36;
201029;0000;;;7,95;
201030;0000;;;6,8;
201031;0000;;;5,15;
201101;0000;;;4,53;
201102;0000;;;6,16;
201103;0000;;;7,08;
201104;0000;;;4;
201105;0000;;;5,66;
201106;0000;;;5,3;
201107;0000;;;5,5;
201108;0000;;;4,34;
201109;0000;;;4,49;
201110;0000;;;4,75;
201111;0000;;;4,11;
201112;0000;;;5,49;
201113;0000;;;3,74;
201114;0000;;;4,48;
201115;0000;;;5,43;
201116;0000;;;5,5;
201117;0000;;;4,2;
201118;0000;;;4,17;
201119;0000;;;3,87;
201120;0000;;;5,52;
201121;0000;;;5,26;
201122;0000;;;6,21;
201123;0000;;;5,8;
201124;0000;;;4,69;
201125;0000;;;3,9;
201126;0000;;;5,49;
201127;0000;;;4,78;
201128;0000;;;5,15;
201129;0000;;;5,17;
201130;0000;;;4,87;
201201;0000;;;4,71;
201202;0000;;;4,26;
201203;0000;;;5,83;
201204;0000;;;5,02;
201205;0000;;;4,6;
201206;0000;;;4,36;
201207;0000;;;5,55;
201208;0000;;;5,03;
201209;0000;;;4,96;
201210;0000;;;3,75;
201211;0000;;;4,13;
201212;0000;;;4,47;
201213;0000;;;3,67;
201214;0000;;;4,15;
201215;0000;;;3,47;
201216;0000;;;3,29;
201217;0000;;;3,09;
201218;0000;;;2,83;
201219;0000;;;3,36;
201220;0000;;;4,31;
201221;0000;;;3,64;
201222;0000;;;3,18;
201223;0000;;;3,18;
201224;0000;;;3,31;
201225;0000;;;3,39;
201226;0000;;;3,63;
201227;0000;;;2,62;
201228;0000;;;5,77;
201229;0000;;;3,07;
201230;0000;;;3,97;
201231;0000;;;4,63;
210101;0000;;;2,57;
210102;0000;;;2,67;
210103;0000;;;3,78;
210104;0000;;;3,83;
210105;0000;;;2,72;
210106;0000;;;3,93;
210107;0000;;;4,41;
210108;0000;;;2,88;
210109;0000;;;3,49;
210110;0000;;;3,79;
210111;0000;;;3,13;
210112;0000;;;4,06;
210113;0000;;;5,15;
210114;0000;;;3,93;
210115;0000;;;5,89;
210116;0000;;;4,33;
210117;0000;;;4,95;
210118;0000;;;3,71;
210119;0000;;;3,3;
210120;0000;;;4,23;
210121;0000;;;4,21;
210122;0000;;;3,04;
210123;0000;;;3,85;
210124;0000;;;3,66;
210125;0000;;;3,46;
210126;0000;;;3,89;
210127;0000;;;4,79;
210128;0000;;;4,7;
210129;0000;;;5,64;
210130;0000;;;4,52;
210131;0000;;;3,32;
210201;0000;;;3,54;
210202;0000;;;3,12;
210203;0000;;;4,83;
210204;0000;;;5,45;
210205;0000;;;4,29;
210206;0000;;;4,37;
210207;0000;;;4,91;
210208;0000;;;8,17;
210209;0000;;;5,66;
210210;0000;;;4,51;
210211;0000;;;3,87;
210212;0000;;;3,68;
210213;0000;;;3,59;
210214;0000;;;3,31;
210215;0000;;;3,94;
210216;0000;;;4,24;
210217;0000;;;7,2;
210218;0000;;;7,31;
210219;0000;;;8,62;
210220;0000;;;6,73;
210221;0000;;;5,81;
210222;0000;;;5,79;
210223;0000;;;5,43;
210224;0000;;;5,36;
210225;0000;;;5,78;
210226;0000;;;4,96;
210227;0000;;;4,71;
210228;0000;;;4,24;
210301;0000;;;4,76;
210302;0000;;;4,76;
210303;0000;;;4,66;
210304;0000;;;4,57;
210305;0000;;;4,48;
210306;0000;;;4,71;
210307;0000;;;4,8;
210308;0000;;;4,91;
210309;0000;;;4,38;
210310;0000;;;3,97;
210311;0000;;;5,65;
210312;0000;;;5,05;
210313;0000;;;5,89;
210314;0000;;;3,78;
210315;0000;;;5,79;
210316;0000;;;5,43;
210317;0000;;;4,55;
210318;0000;;;5,78;
210319;0000;;;9,86;
210320;0000;;;7,69;
210321;0000;;;7,89;
210322;0000;;;6,17;
210323;0000;;;7,63;
210324;0000;;;7,41;
210325;0000;;;3,83;
210326;0000;;;5,63;
210327;0000;;;8,27;
210328;0000;;;5,37;
210329;0000;;;4,44;
210330;0000;;;4,72;
210331;0000;;;5,48;
210401;0000;;;5,6;
210402;0000;;;5,23;
210403;0000;;;10,48;
210404;0000;;;6,41;
210405;0000;;;8,23;
210406;0000;;;10,03;
210407;0000;;;7,62;
210408;0000;;;7,11;
210409;0000;;;6,69;
210410;0000;;;4,73;
210411;0000;;;6,47;
210412;0000;;;10,51;
210413;0000;;;11,9;
210414;0000;;;5,47;
210415;0000;;;8,03;
210416;0000;;;7,47;
210417;0000;;;6,09;
210418;0000;;;5,21;
210419;0000;;;6,62;
210420;0000;;;6;
210421;0000;;;5,77;
210422;0000;;;7,3;
210423;0000;;;8,24;
210424;0000;;;8,61;
210425;0000;;;11,26;
210426;0000;;;12,36;
210427;0000;;;6,55;
210428;0000;;;9,28;
210429;0000;;;8,56;
210430;0000;;;10,25;
210501;0000;;;13,52;
210502;0000;;;11,62;
210503;0000;;;11,14;
210504;0000;;;11,33;
210505;0000;;;11,35;
210506;0000;;;11,54;
210507;0000;;;6,31;
210508;0000;;;9,75;
210509;0000;;;7,81;
210510;0000;;;12,24;
210511;0000;;;15,7;
210512;0000;;;11,95;
210513;0000;;;13,59;
210514;0000;;;11,63;
210515;0000;;;11,95;
210516;0000;;;11,99;
210517;0000;;;9,57;
210518;0000;;;5,71;
210519;0000;;;7,52;
210520;0000;;;11,77;
210521;0000;;;6,75;
210522;0000;;;7,21;
210523;0000;;;11,69;
210524;0000;;;11,53;
210525;0000;;;13,69;
210526;0000;;;13,89;
210527;0000;;;12,45;
210528;0000;;;9,68;
210529;0000;;;12,58;
210530;0000;;;10,47;
210531;0000;;;11,77;
210601;0000;;;9,91;
210602;0000;;;9,87;
210603;0000;;;8,15;
210604;0000;;;8,75;
210605;0000;;;9,36;
210606;0000;;;9,55;
210607;0000;;;13,61;
210608;0000;;;13,8;
210609;0000;;;10,92;
210610;0000;;;11,14;
210611;0000;;;15,21;
210612;0000;;;12,96;
210613;0000;;;9,39;
210614;0000;;;12,16;
210615;0000;;;7,29;
210616;0000;;;11,35;
210617;0000;;;10,5;
210618;0000;;;11,85;
210619;0000;;;9,83;
210620;0000;;;8,9;
210621;0000;;;14,73;
210622;0000;;;11,19;
210623;0000;;;6,57;
210624;0000;;;9,91;
210625;0000;;;10,95;
210626;0000;;;6,54;
210627;0000;;;13,47;
210628;0000;;;20,35;
210629;0000;;;19,52;
210630;0000;;;17,45;
210701;0000;;;11,55;
210702;0000;;;11,7;
210703;0000;;;17,48;
210704;0000;;;17,63;
210705;0000;;;14,96;
210706;0000;;;7,93;
210707;0000;;;14,69;
210708;0000;;;16,55;
210709;0000;;;12,87;
210710;0000;;;11,61;
210711;0000;;;12,23;
210712;0000;;;12,71;
210713;0000;;;16,85;
210714;0000;;;15,34;
210715;0000;;;15,19;
210716;0000;;;11,04;
210717;0000;;;13,11;
210718;0000;;;17,68;
210719;0000;;;14,97;
210720;0000;;;16,85;
210721;0000;;;10,86;
210722;0000;;;13,12;
210723;0000;;;11,85;
210724;0000;;;9,85;
210725;0000;;;9,95;
210726;0000;;;9,58;
210727;0000;;;10,81;
210728;0000;;;17,62;
210729;0000;;;16,96;
210730;0000;;;20,79;
210731;0000;;;18,89;
210801;0000;;;19,94;
210802;0000;;;15,92;
210803;0000;;;18,11;
210804;0000;;;12,8;
210805;0000;;;11,22;
210806;0000;;;12,17;
210807;0000;;;11,44;
210808;0000;;;11,32;
210809;0000;;;12,19;
210810;0000;;;14,64;
210811;0000;;;13,46;
210812;0000;;;12,52;
210813;0000;;;14;
210814;0000;;;15,62;
210815;0000;;;10,22;
210816;0000;;;7,47;
210817;0000;;;10,15;
210818;0000;;;6,95;
210819;0000;;;7,45;
210820;0000;;;8,6;
210821;0000;;;10,34;
210822;0000;;;6,65;
210823;0000;;;9,31;
210824;0000;;;11,81;
210825;0000;;;8,76;
210826;0000;;;7,93;
210827;0000;;;11,77;
210828;0000;;;10,67;
210829;0000;;;10,04;
210830;0000;;;8,3;
210831;0000;;;10,26;
210901;0000;;;11,15;
210902;0000;;;5,77;
210903;0000;;;6,67;
210904;0000;;;8,95;
210905;0000;;;9,37;
210906;0000;;;7,07;
210907;0000;;;7,14;
210908;0000;;;;
210909;0000;;;18,81;
210910;0000;;;7,38;
210911;0000;;;3,37;
210912;0000;;;5,38;
210913;0000;;;;
210914;0000;;;6,36;
210915;0000;;;10,09;
210916;0000;;;9,99;
210917;0000;;;5,22;
210918;0000;;;4,9;
210919;0000;;;3,99;
210920;0000;;;5,57;
210921;0000;;;5,08;
210922;0000;;;7,34;
210923;0000;;;9,57;
210924;0000;;;8,82;
210925;0000;;;5,23;
210926;0000;;;8,72;
210927;0000;;;10,41;
210928;0000;;;12,09;
210929;0000;;;8,22;
210930;0000;;;6,95;
211001;0000;;;7,73;
211002;0000;;;3,82;
211003;0000;;;6,26;
211004;0000;;;8,08;
211005;0000;;;10,93;
211006;0000;;;12,69;
211007;0000;;;7,36;
211008;0000;;;7,63;
211009;0000;;;10,86;
211010;0000;;;5,98;
211011;0000;;;7,93;
211012;0000;;;4,52;
211013;0000;;;4,1;
211014;0000;;;4,24;
211015;0000;;;5,19;
211016;0000;;;7,1;
211017;0000;;;7,72;
211018;0000;;;6,79;
211019;0000;;;5,83;
211020;0000;;;4,97;
211021;0000;;;4,79;
211022;0000;;;6,35;
211023;0000;;;5,16;
211024;0000;;;7,28;
211025;0000;;;6,57;
211026;0000;;;4,55;
211027;0000;;;5,97;
211028;0000;;;8,84;
211029;0000;;;5,87;
211030;0000;;;7,16;
211031;0000;;;4,86;
211101;0000;;;4,94;
211102;0000;;;5,05;
211103;0000;;;4,04;
211104;0000;;;3,55;
211105;0000;;;6,02;
211106;0000;;;5,48;
211107;0000;;;5,16;
211108;0000;;;6,2;
211109;0000;;;3,75;
211110;0000;;;5,04;
211111;0000;;;7,47;
211112;0000;;;7,05;
211113;0000;;;3,53;
211114;0000;;;4,93;
211115;0000;;;6,09;
211116;0000;;;8,81;
211117;0000;;;6,08;
211118;0000;;;10,29;
211119;0000;;;5,65;
211120;0000;;;4,31;
211121;0000;;;5,95;
211122;0000;;;5,22;
211123;0000;;;4,16;
211124;0000;;;4,51;
211125;0000;;;8,76;
211126;0000;;;3,82;
211127;0000;;;3,72;
211128;0000;;;4,85;
211129;0000;;;4,56;
211130;0000;;;5,7;
211201;0000;;;5,29;
211202;0000;;;6,82;
211203;0000;;;3,77;
211204;0000;;;5,3;
211205;0000;;;3,55;
211206;0000;;;3,37;
211207;0000;;;4,15;
211208;0000;;;6,07;
211209;0000;;;4,47;
211210;0000;;;6,03;
211211;0000;;;4,04;
211212;0000;;;3,23;
211213;0000;;;5,81;
211214;0000;;;5,34;
211215;0000;;;6,66;
211216;0000;;;4;
211217;0000;;;4,28;
211218;0000;;;5,02;
211219;0000;;;5,38;
211220;0000;;;3,91;
211221;0000;;;3,47;
211222;0000;;;3,53;
211223;0000;;;3,7;
211224;0000;;;4,41;
211225;0000;;;3,69;
211226;0000;;;3,88;
211227;0000;;;3,95;
211228;0000;;;3,49;
211229;0000;;;4,66;
211230;0000;;;5,09;
211231;0000;;;3,96;
220101;0000;;;4,85;
220102;0000;;;4,93;
220103;0000;;;4,3;
220104;0000;;;3,6;
220105;0000;;;4,89;
220106;0000;;;3,85;
220107;0000;;;5,23;
220108;0000;;;4,37;
220109;0000;;;5,09;
220110;0000;;;7,14;
220111;0000;;;4,67;
220112;0000;;;4,49;
220113;0000;;;4,07;
220114;0000;;;5,13;
220115;0000;;;4,52;
220116;0000;;;3,57;
220117;0000;;;3,98;
220118;0000;;;6,72;
220119;0000;;;6,9;
220120;0000;;;5,23;
220121;0000;;;7,14;
220122;0000;;;5,86;
220123;0000;;;4,77;
220124;0000;;;5,23;
220125;0000;;;5,51;
220126;0000;;;4,7;
220127;0000;;;6,27;
220128;0000;;;4,8;
220129;0000;;;8,09;
220130;0000;;;6,03;
220131;0000;;;5,56;
220201;0000;;;4,35;
220202;0000;;;7,44;
220203;0000;;;7,28;
220204;0000;;;7,05;
220205;0000;;;7,76;
220206;0000;;;7,06;
220207;0000;;;5,92;
220208;0000;;;5,08;
220209;0000;;;6,94;
220210;0000;;;4,14;
220211;0000;;;5,95;
220212;0000;;;8,06;
220213;0000;;;6,47;
220214;0000;;;6,96;
220215;0000;;;4,44;
220216;0000;;;5,88;
220217;0000;;;6,12;
220218;0000;;;7,92;
220219;0000;;;5,49;
220220;0000;;;5,06;
220221;0000;;;6,67;
220222;0000;;;8,14;
220223;0000;;;8,32;
220224;0000;;;6,52;
220225;0000;;;7,6;
220226;0000;;;6,23;
220227;0000;;;3,75;
220228;0000;;;4,2;
220301;0000;;;6,97;
220302;0000;;;8,01;
220303;0000;;;8,43;
220304;0000;;;5,48;
220305;0000;;;6,52;
220306;0000;;;5,55;
220307;0000;;;7,23;
220308;0000;;;6,4;
220309;0000;;;7,68;
220310;0000;;;6,95;
220311;0000;;;6,26;
220312;0000;;;7,93;
220313;0000;;;8,17;
220314;0000;;;6,75;
220315;0000;;;7,38;
220316;0000;;;4,92;
220317;0000;;;5,43;
220318;0000;;;7,7;
220319;0000;;;12,83;
220320;0000;;;7,73;
220321;0000;;;6,71;
220322;0000;;;7,5;
220323;0000;;;5,44;
220324;0000;;;8,09;
220325;0000;;;6,95;
220326;0000;;;5,65;
220327;0000;;;8,53;
220328;0000;;;8,43;
220329;0000;;;9,27;
220330;0000;;;7,14;
220331;0000;;;9,5;
220401;0000;;;11,61;
220402;0000;;;12,18;
220403;0000;;;8,26;
220404;0000;;;11,51;
220405;0000;;;10,92;
220406;0000;;;9,76;
220407;0000;;;12,45;
220408;0000;;;10,55;
220409;0000;;;8,9;
220410;0000;;;8,15;
220411;0000;;;8,96;
220412;0000;;;9,65;
220413;0000;;;9,54;
220414;0000;;;10,15;
220415;0000;;;10,29;
220416;0000;;;11,69;
220417;0000;;;9,81;
220418;0000;;;;
220419;0000;;;18,86;
220420;0000;;;17,71;
220421;0000;;;17,31;
220422;0000;;;17,84;
220423;0000;;;14,29;
220424;0000;;;10,79;
220425;0000;;;13,54;
220426;0000;;;10,23;
220427;0000;;;13,93;
220428;0000;;;14,38;
220429;0000;;;20,81;
220430;0000;;;22,47;
220501;0000;;;20,97;
220502;0000;;;23,44;
220503;0000;;;29,2;
220504;0000;;;26,01;
220505;0000;;;29,76;
220506;0000;;;18,43;
220507;0000;;;9,21;
220508;0000;;;9,54;
220509;0000;;;10,1;
220510;0000;;;11,71;
220511;0000;;;9,6;
220512;0000;;;19,64;
220513;0000;;;15,73;
220514;0000;;;18,02;
220515;0000;;;16,66;
220516;0000;;;11,79;
220517;0000;;;10,81;
220518;0000;;;15,08;
220519;0000;;;13,7;
220520;0000;;;12,27;
220521;0000;;;10,07;
220522;0000;;;11,7;
220523;0000;;;16,88;
220524;0000;;;13,89;
220525;0000;;;12,12;
220526;0000;;;13,5;
220527;0000;;;14,62;
220528;0000;;;15,5;
220529;0000;;;13,15;
220530;0000;;;13,39;
220531;0000;;;12,1;
220601;0000;;;18,03;
220602;0000;;;14,39;
220603;0000;;;14,24;
220604;0000;;;11,9;
220605;0000;;;9,02;
220606;0000;;;11,37;
220607;0000;;;13,51;
220608;0000;;;12,41;
220609;0000;;;11,43;
220610;0000;;;16,1;
220611;0000;;;17,17;
220612;0000;;;14,55;
220613;0000;;;9,95;
220614;0000;;;10,7;
220615;0000;;;12,91;
220616;0000;;;10,36;
220617;0000;;;12,73;
220618;0000;;;15,47;
220619;0000;;;14,31;
220620;0000;;;12,79;
220621;0000;;;12,09;
220622;0000;;;10,4;
220623;0000;;;6,92;
220624;0000;;;13,22;
220625;0000;;;13,7;
220626;0000;;;11,3;
220627;0000;;;12,38;
220628;0000;;;11,18;
220629;0000;;;11,6;
220630;0000;;;13,28;
220701;0000;;;9,14;
220702;0000;;;10,13;
220703;0000;;;14,59;
220704;0000;;;13,78;
220705;0000;;;13,54;
220706;0000;;;18,56;
220707;0000;;;14,58;
220708;0000;;;11,03;
220709;0000;;;6,15;
220710;0000;;;6,56;
220711;0000;;;10,05;
220712;0000;;;10,54;
220713;0000;;;11;
220714;0000;;;6,1;
220715;0000;;;6,57;
220716;0000;;;8;
220717;0000;;;9,95;
220718;0000;;;15,26;
220719;0000;;;15,92;
220720;0000;;;14,17;
220721;0000;;;14,72;
220722;0000;;;13,26;
220723;0000;;;9,61;
220724;0000;;;6,53;
220725;0000;;;5,05;
220726;0000;;;9,93;
220727;0000;;;7,67;
220728;0000;;;10,17;
220729;0000;;;9,81;
220730;0000;;;6,89;
220731;0000;;;10,25;
220801;0000;;;10,27;
220802;0000;;;8,44;
220803;0000;;;8,17;
220804;0000;;;6,62;
220805;0000;;;7,35;
220806;0000;;;6,57;
220807;0000;;;7,93;
220808;0000;;;8,02;
220809;0000;;;16,35;
220810;0000;;;12,28;
220811;0000;;;10,73;
220812;0000;;;14,98;
220813;0000;;;11,61;
220814;0000;;;11,03;
220815;0000;;;5,4;
220816;0000;;;7,14;
220817;0000;;;5,02;
220818;0000;;;7,73;
220819;0000;;;11,74;
220820;0000;;;11,93;
220821;0000;;;7,85;
220822;0000;;;6,81;
220823;0000;;;7,83;
220824;0000;;;13,08;
220825;0000;;;11,41;
220826;0000;;;9,49;
220827;0000;;;7,43;
220828;0000;;;10,29;
220829;0000;;;6,98;
220830;0000;;;7,48;
220831;0000;;;7,62;
220901;0000;;;8,93;
220902;0000;;;9,8;
220903;0000;;;10,11;
220904;0000;;;7,6;
220905;0000;;;8,15;
220906;0000;;;6,24;
220907;0000;;;4,79;
220908;0000;;;6,18;
220909;0000;;;8,77;
220910;0000;;;10,7;
220911;0000;;;6,08;
220912;0000;;;6,39;
220913;0000;;;6,37;
220914;0000;;;8,5;
220915;0000;;;7,76;
220916;0000;;;5,89;
220917;0000;;;7,74;
220918;0000;;;4,43;
220919;0000;;;5,84;
220920;0000;;;6,24;
220921;0000;;;6,46;
220922;0000;;;7,38;
220923;0000;;;7,87;
220924;0000;;;4,33;
220925;0000;;;5,83;
220926;0000;;;7,31;
220927;0000;;;6,95;
220928;0000;;;5,52;
220929;0000;;;5,49;
220930;0000;;;6,63;
221001;0000;;;4,7;
221002;0000;;;4,7;
221003;0000;;;4,96;
221004;0000;;;7,85;
221005;0000;;;7,33;
221006;0000;;;5,99;
221007;0000;;;6,68;
221008;0000;;;6,16;
221009;0000;;;6,91;
221010;0000;;;5,46;
221011;0000;;;4,65;
221012;0000;;;6,16;
221013;0000;;;6,68;
221014;0000;;;8,59;
221015;0000;;;4,79;
221016;0000;;;4,94;
221017;0000;;;4,66;
221018;0000;;;6,65;
221019;0000;;;7,77;
221020;0000;;;7,49;
221021;0000;;;7,15;
221022;0000;;;7,48;
221023;0000;;;4,85;
221024;0000;;;7,24;
221025;0000;;;7,44;
221026;0000;;;5,45;
221027;0000;;;5,92;
221028;0000;;;6,54;
221029;0000;;;6,35;
221030;0000;;;3,53;
221031;0000;;;8,35;
221101;0000;;;7,36;
221102;0000;;;5,58;
221103;0000;;;4,36;
221104;0000;;;4,13;
221105;0000;;;5,13;
221106;0000;;;6,27;
221107;0000;;;4,89;
221108;0000;;;4,03;
221109;0000;;;6,68;
221110;0000;;;6,65;
221111;0000;;;5,6;
221112;0000;;;5,62;
221113;0000;;;5,64;
221114;0000;;;5,99;
221115;0000;;;5,7;
221116;0000;;;3,9;
221117;0000;;;4,32;
221118;0000;;;3,5;
221119;0000;;;3,68;
221120;0000;;;4,33;
221121;0000;;;6,75;
221122;0000;;;4,23;
221123;0000;;;3,67;
221124;0000;;;3,9;
221125;0000;;;3,68;
221126;0000;;;3,86;
221127;0000;;;3,37;
221128;0000;;;3,46;
221129;0000;;;3,22;
221130;0000;;;3,06;
221201;0000;;;4,06;
221202;0000;;;4,31;
221203;0000;;;4,45;
221204;0000;;;4,99;
221205;0000;;;4,78;
221206;0000;;;6,6;
221207;0000;;;4,73;
221208;0000;;;5,03;
221209;0000;;;3,63;
221210;0000;;;4,15;
221211;0000;;;4,42;
221212;0000;;;3,51;
221213;0000;;;5,36;
221214;0000;;;3,65;
221215;0000;;;5,86;
221216;0000;;;4,59;
221217;0000;;;4,7;
221218;0000;;;5,83;
221219;0000;;;4,9;
221220;0000;;;6,45;
221221;0000;;;7,77;
221222;0000;;;6,6;
221223;0000;;;3,31;
221224;0000;;;5,64;
221225;0000;;;6,64;
221226;0000;;;5,71;
221227;0000;;;6,79;
221228;0000;;;4,13;
221229;0000;;;6,46;
221230;0000;;;4,3;
221231;0000;;;6,03;
230101;0000;;;5,66;
230102;0000;;;3,87;
230103;0000;;;4,44;
230104;0000;;;3,44;
230105;0000;;;3,95;
230106;0000;;;6,95;
230107;0000;;;4,72;
230108;0000;;;4,09;
230109;0000;;;3,71;
230110;0000;;;4,83;
230111;0000;;;4,6;
230112;0000;;;4,8;
230113;0000;;;4,58;
230114;0000;;;3,62;
230115;0000;;;4,97;
230116;0000;;;3,07;
230117;0000;;;4,76;
230118;0000;;;4,42;
230119;0000;;;3,5;
230120;0000;;;3,4;
230121;0000;;;5,77;
230122;0000;;;3,42;
230123;0000;;;4,9;
230124;0000;;;4,64;
230125;0000;;;4,04;
230126;0000;;;4,73;
230127;0000;;;5,47;
230128;0000;;;5;
230129;0000;;;3,75;
230130;0000;;;3,76;
230131;0000;;;3,4;
230201;0000;;;4,21;
230202;0000;;;6;
230203;0000;;;6,17;
230204;0000;;;5,77;
230205;0000;;;6,43;
230206;0000;;;6,67;
230207;0000;;;4,07;
230208;0000;;;4,72;
230209;0000;;;7,43;
230210;0000;;;8,14;
230211;0000;;;5,4;
230212;0000;;;7,16;
230213;0000;;;4,86;
230214;0000;;;5,08;
230215;0000;;;5,5;
230216;0000;;;4,27;
230217;0000;;;5,09;
230218;0000;;;7,28;
230219;0000;;;4,7;
230220;0000;;;5,27;
230221;0000;;;5,88;
230222;0000;;;7,4;
230223;0000;;;5,32;
230224;0000;;;4,83;
230225;0000;;;5,34;
230226;0000;;;7,43;
230227;0000;;;6,56;
230228;0000;;;7,02;
230301;0000;;;5,57;
230302;0000;;;6,19;
230303;0000;;;4,38;
230304;0000;;;5,44;
230305;0000;;;5,1;
230306;0000;;;7,15;
230307;0000;;;4,79;
230308;0000;;;7,42;
230309;0000;;;6,66;
230310;0000;;;4,26;
230311;0000;;;5,79;
230312;0000;;;6,52;
230313;0000;;;5,77;
230314;0000;;;5,36;
230315;0000;;;9,17;
230316;0000;;;6,79;
230317;0000;;;7,46;
230318;0000;;;7,38;
230319;0000;;;6,86;
230320;0000;;;4,34;
230321;0000;;;8,6;
230322;0000;;;10,07;
230323;0000;;;10,54;
230324;0000;;;9,39;
230325;0000;;;11,79;
230326;0000;;;5,17;
230327;0000;;;4,56;
230328;0000;;;6,33;
230329;0000;;;4,12;
230330;0000;;;5,92;
230331;0000;;;9,69;
230401;0000;;;9,6;
230402;0000;;;9,34;
230403;0000;;;6,68;
230404;0000;;;6,44;
230405;0000;;;7,86;
230406;0000;;;9,74;
230407;0000;;;6,2;
230408;0000;;;9,05;
230409;0000;;;9,13;
230410;0000;;;8,6;
230411;0000;;;8,65;
230412;0000;;;5,26;
230413;0000;;;5,89;
230414;0000;;;8;
230415;0000;;;8,42;
230416;0000;;;5,02;
230417;0000;;;7,06;
230418;0000;;;10,92;
230419;0000;;;12,62;
230420;0000;;;7,66;
230421;0000;;;9,29;
230422;0000;;;9,7;
230423;0000;;;5,38;
230424;0000;;;8,7;
230425;0000;;;7,64;
230426;0000;;;12,17;
230427;0000;;;9,3;
230428;0000;;;7,84;
230429;0000;;;5,15;
230430;0000;;;4,72;
230501;0000;;;7,56;
230502;0000;;;11,93;
230503;0000;;;13,36;
230504;0000;;;11,48;
230505;0000;;;14,98;
230506;0000;;;12,86;
230507;0000;;;12,98;
230508;0000;;;16,77;
230509;0000;;;17,09;
230510;0000;;;17,16;
230511;0000;;;11,31;
230512;0000;;;12,14;
230513;0000;;;9,35;
230514;0000;;;10,56;
230515;0000;;;11,69;
230516;0000;;;15,74;
230517;0000;;;8,58;
230518;0000;;;12,21;
230519;0000;;;11,4;
230520;0000;;;10,18;
230521;0000;;;7,14;
230522;0000;;;9,59;
230523;0000;;;11,82;
230524;0000;;;9,39;
230525;0000;;;12,35;
230526;0000;;;9,71;
230527;0000;;;9,96;
230528;0000;;;12,5;
230529;0000;;;10,97;
230530;0000;;;13,95;
230531;0000;;;14,6;
230601;0000;;;10,67;
230602;0000;;;10,46;
230603;0000;;;9,03;
230604;0000;;;9,08;
230605;0000;;;11,99;
230606;0000;;;13,56;
230607;0000;;;11,28;
230608;0000;;;9,27;
230609;0000;;;6,67;
230610;0000;;;5,37;
230611;0000;;;7,92;
230612;0000;;;13,23;
230613;0000;;;16,49;
230614;0000;;;23,94;
230615;0000;;;16,1;
230616;0000;;;15,92;
230617;0000;;;16,21;
230618;0000;;;13,69;
230619;0000;;;13,76;
230620;0000;;;14,48;
230621;0000;;;17,07;
230622;0000;;;13,09;
