FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
210209;0000;;;18;
210210;0000;;;19;
210211;0000;;;17;
210212;0000;;;16;
210213;0000;;;15;
210214;0000;;;16;
210215;0000;;;17;
210216;0000;;;15;
210217;0000;;;13;
210218;0000;;;10;
210219;0000;;;11;
210220;0000;;;15;
210221;0000;;;15;
210222;0000;;;13;
210223;0000;;;15;
210224;0000;;;16;
210225;0000;;;18;
210226;0000;;;16;
210227;0000;;;15;
210228;0000;;;17;
210301;0000;;;14;
210302;0000;;;12;
210303;0000;;;15;
210304;0000;;;21;
210305;0000;;;19;
210306;0000;;;14;
210307;0000;;;17;
210308;0000;;;18;
210309;0000;;;21;
210310;0000;;;18;
210311;0000;;;15;
210312;0000;;;17;
210313;0000;;;19;
210314;0000;;;22;
210315;0000;;;17;
210316;0000;;;14;
210317;0000;;;18;
210318;0000;;;15;
210319;0000;;;11;
210320;0000;;;12;
210321;0000;;;11;
210322;0000;;;14;
210323;0000;;;16;
210324;0000;;;15;
210325;0000;;;19;
210326;0000;;;22;
210327;0000;;;22;
210328;0000;;;21;
210329;0000;;;20;
210330;0000;;;18;
210331;0000;;;23;
210401;0000;;;24;
210402;0000;;;23;
210403;0000;;;18;
210404;0000;;;20;
210405;0000;;;14;
210406;0000;;;10;
210407;0000;;;12;
210408;0000;;;13;
210409;0000;;;15;
210410;0000;;;19;
210411;0000;;;18;
210412;0000;;;16;
210413;0000;;;14;
210414;0000;;;20;
210415;0000;;;18;
210416;0000;;;18;
210417;0000;;;16;
210418;0000;;;21;
210419;0000;;;22;
210420;0000;;;18;
210421;0000;;;18;
210422;0000;;;13;
210423;0000;;;14;
210424;0000;;;15;
210425;0000;;;17;
210426;0000;;;15;
210427;0000;;;21;
210428;0000;;;24;
210429;0000;;;24;
210430;0000;;;19;
210501;0000;;;12;
210502;0000;;;10;
210503;0000;;;10;
210504;0000;;;10;
210505;0000;;;13;
210506;0000;;;19;
210507;0000;;;26;
210508;0000;;;15;
210509;0000;;;15;
210510;0000;;;12;
210511;0000;;;14;
210512;0000;;;21;
210513;0000;;;24;
210514;0000;;;19;
210515;0000;;;16;
210516;0000;;;16;
210517;0000;;;21;
210518;0000;;;27;
210519;0000;;;19;
210520;0000;;;13;
210521;0000;;;18;
210522;0000;;;18;
210523;0000;;;14;
210524;0000;;;15;
210525;0000;;;12;
210526;0000;;;14;
210527;0000;;;15;
210528;0000;;;12;
210529;0000;;;11;
210530;0000;;;12;
210531;0000;;;12;
210601;0000;;;11;
210602;0000;;;11;
210603;0000;;;14;
210604;0000;;;10;
210605;0000;;;11;
210606;0000;;;13;
210607;0000;;;10;
210608;0000;;;11;
210609;0000;;;11;
210610;0000;;;11;
210611;0000;;;9;
210612;0000;;;12;
210613;0000;;;12;
210614;0000;;;12;
210615;0000;;;19;
210616;0000;;;14;
210617;0000;;;14;
210618;0000;;;16;
210619;0000;;;19;
210620;0000;;;21;
210621;0000;;;14;
210622;0000;;;15;
210623;0000;;;20;
210624;0000;;;15;
210625;0000;;;14;
210626;0000;;;20;
210627;0000;;;12;
210628;0000;;;11;
210629;0000;;;11;
210630;0000;;;11;
210701;0000;;;16;
210702;0000;;;15;
210703;0000;;;11;
210704;0000;;;12;
210705;0000;;;14;
210706;0000;;;22;
210707;0000;;;13;
210708;0000;;;11;
210709;0000;;;14;
210710;0000;;;14;
210711;0000;;;14;
210712;0000;;;18;
210713;0000;;;14;
210714;0000;;;16;
210715;0000;;;14;
210716;0000;;;17;
210717;0000;;;16;
210718;0000;;;14;
210719;0000;;;15;
210720;0000;;;16;
210721;0000;;;24;
210722;0000;;;18;
210723;0000;;;21;
210724;0000;;;26;
210725;0000;;;20;
210726;0000;;;18;
210727;0000;;;15;
210728;0000;;;13;
210729;0000;;;20;
210730;0000;;;16;
210731;0000;;;16;
210801;0000;;;14;
210802;0000;;;17;
210803;0000;;;18;
210804;0000;;;20;
210805;0000;;;21;
210806;0000;;;17;
210807;0000;;;20;
210808;0000;;;19;
210809;0000;;;16;
210810;0000;;;16;
210811;0000;;;20;
210812;0000;;;21;
210813;0000;;;25;
210814;0000;;;26;
210815;0000;;;30;
210816;0000;;;27;
210817;0000;;;16;
210818;0000;;;17;
210819;0000;;;23;
210820;0000;;;17;
210821;0000;;;17;
210822;0000;;;20;
210823;0000;;;18;
210824;0000;;;17;
210825;0000;;;22;
210826;0000;;;22;
210827;0000;;;15;
210828;0000;;;17;
210829;0000;;;18;
210830;0000;;;23;
210831;0000;;;19;
210901;0000;;;17;
210902;0000;;;25;
210903;0000;;;27;
210904;0000;;;23;
210905;0000;;;18;
210906;0000;;;21;
210907;0000;;;22;
210908;0000;;;21;
210909;0000;;;18;
210910;0000;;;25;
210911;0000;;;29;
210912;0000;;;24;
210913;0000;;;18;
210914;0000;;;22;
210915;0000;;;18;
210916;0000;;;18;
210917;0000;;;22;
210918;0000;;;23;
210919;0000;;;23;
210920;0000;;;22;
210921;0000;;;22;
210922;0000;;;20;
210923;0000;;;21;
210924;0000;;;22;
210925;0000;;;28;
210926;0000;;;19;
210927;0000;;;17;
210928;0000;;;18;
210929;0000;;;22;
210930;0000;;;21;
211001;0000;;;19;
211002;0000;;;26;
211003;0000;;;20;
211004;0000;;;19;
211005;0000;;;18;
211006;0000;;;19;
211007;0000;;;26;
211008;0000;;;25;
211009;0000;;;18;
211010;0000;;;24;
211011;0000;;;23;
211012;0000;;;24;
211013;0000;;;23;
211014;0000;;;24;
211015;0000;;;22;
211016;0000;;;19;
211017;0000;;;18;
211018;0000;;;19;
211019;0000;;;22;
211020;0000;;;26;
211021;0000;;;24;
211022;0000;;;20;
211023;0000;;;21;
211024;0000;;;18;
211025;0000;;;18;
211026;0000;;;21;
211027;0000;;;21;
211028;0000;;;18;
211029;0000;;;19;
211030;0000;;;18;
211031;0000;;;21;
211101;0000;;;22;
211102;0000;;;21;
211103;0000;;;21;
211104;0000;;;23;
211105;0000;;;18;
211106;0000;;;20;
211107;0000;;;19;
211108;0000;;;17;
211109;0000;;;15;
211110;0000;;;17;
211111;0000;;;14;
211112;0000;;;11;
211113;0000;;;19;
211114;0000;;;18;
211115;0000;;;16;
211116;0000;;;16;
211117;0000;;;19;
211118;0000;;;14;
211119;0000;;;17;
211120;0000;;;19;
211121;0000;;;18;
211122;0000;;;16;
211123;0000;;;18;
211124;0000;;;18;
211125;0000;;;17;
211126;0000;;;14;
211127;0000;;;19;
211128;0000;;;18;
211129;0000;;;18;
211130;0000;;;16;
211201;0000;;;19;
211202;0000;;;18;
211203;0000;;;20;
211204;0000;;;19;
211205;0000;;;19;
211206;0000;;;19;
211207;0000;;;18;
211208;0000;;;19;
211209;0000;;;25;
211210;0000;;;20;
211211;0000;;;21;
211212;0000;;;17;
211213;0000;;;15;
211214;0000;;;16;
211215;0000;;;16;
211216;0000;;;20;
211217;0000;;;17;
211218;0000;;;17;
211219;0000;;;18;
211220;0000;;;22;
211221;0000;;;24;
211222;0000;;;23;
211223;0000;;;19;
211224;0000;;;19;
211225;0000;;;23;
211226;0000;;;25;
211227;0000;;;25;
211228;0000;;;20;
211229;0000;;;16;
211230;0000;;;16;
211231;0000;;;17;
220101;0000;;;13;
220102;0000;;;11;
220103;0000;;;9;
220104;0000;;;10;
220105;0000;;;17;
220106;0000;;;17;
220107;0000;;;16;
220108;0000;;;20;
220109;0000;;;22;
220110;0000;;;18;
220111;0000;;;14;
220112;0000;;;16;
220113;0000;;;15;
220114;0000;;;12;
220115;0000;;;13;
220116;0000;;;15;
220117;0000;;;16;
220118;0000;;;14;
220119;0000;;;13;
220120;0000;;;11;
220121;0000;;;9;
220122;0000;;;7;
220123;0000;;;12;
220124;0000;;;9;
220125;0000;;;7;
220126;0000;;;10;
220127;0000;;;11;
220128;0000;;;12;
220129;0000;;;9;
220130;0000;;;10;
220131;0000;;;12;
220201;0000;;;13;
220202;0000;;;8;
220203;0000;;;8;
220204;0000;;;10;
220205;0000;;;11;
220206;0000;;;10;
220207;0000;;;13;
220208;0000;;;14;
220209;0000;;;10;
220210;0000;;;14;
220211;0000;;;19;
220212;0000;;;19;
220213;0000;;;13;
220214;0000;;;17;
220215;0000;;;22;
220216;0000;;;15;
220217;0000;;;16;
220218;0000;;;15;
220219;0000;;;12;
220220;0000;;;7;
220221;0000;;;9;
220222;0000;;;8;
220223;0000;;;6;
220224;0000;;;10;
220225;0000;;;11;
220226;0000;;;9;
220227;0000;;;11;
220228;0000;;;15;
220301;0000;;;15;
220302;0000;;;14;
220303;0000;;;8;
220304;0000;;;12;
220305;0000;;;13;
220306;0000;;;10;
220307;0000;;;10;
220308;0000;;;10;
220309;0000;;;12;
220310;0000;;;15;
220311;0000;;;15;
220312;0000;;;17;
220313;0000;;;18;
220314;0000;;;23;
220315;0000;;;23;
220316;0000;;;25;
220317;0000;;;24;
220318;0000;;;18;
220319;0000;;;22;
220320;0000;;;17;
220321;0000;;;11;
220322;0000;;;12;
220323;0000;;;15;
220324;0000;;;15;
220325;0000;;;19;
220326;0000;;;21;
220327;0000;;;12;
220328;0000;;;14;
220329;0000;;;15;
220330;0000;;;19;
220331;0000;;;19;
220401;0000;;;17;
220402;0000;;;19;
220403;0000;;;14;
220404;0000;;;12;
220405;0000;;;16;
220406;0000;;;17;
220407;0000;;;13;
220408;0000;;;13;
220409;0000;;;12;
220410;0000;;;12;
220411;0000;;;14;
220412;0000;;;14;
220413;0000;;;16;
220414;0000;;;18;
220415;0000;;;20;
220416;0000;;;20;
220417;0000;;;24;
220418;0000;;;;
220419;0000;;;9;
220420;0000;;;8;
220421;0000;;;9;
220422;0000;;;8;
220423;0000;;;7;
220424;0000;;;7;
220425;0000;;;7;
220426;0000;;;9;
220427;0000;;;10;
220428;0000;;;11;
220429;0000;;;9;
220430;0000;;;12;
220501;0000;;;12;
220502;0000;;;10;
220503;0000;;;10;
220504;0000;;;11;
220505;0000;;;15;
220506;0000;;;11;
220507;0000;;;17;
220508;0000;;;19;
220509;0000;;;15;
220510;0000;;;14;
220511;0000;;;18;
220512;0000;;;11;
220513;0000;;;12;
220514;0000;;;10;
220515;0000;;;14;
220516;0000;;;22;
220517;0000;;;26;
220518;0000;;;20;
220519;0000;;;19;
220520;0000;;;15;
220521;0000;;;15;
220522;0000;;;15;
220523;0000;;;12;
220524;0000;;;14;
220525;0000;;;13;
220526;0000;;;14;
220527;0000;;;11;
220528;0000;;;11;
220529;0000;;;14;
220530;0000;;;18;
220531;0000;;;22;
220601;0000;;;17;
220602;0000;;;18;
220603;0000;;;15;
220604;0000;;;13;
220605;0000;;;16;
220606;0000;;;14;
220607;0000;;;11;
220608;0000;;;13;
220609;0000;;;15;
220610;0000;;;13;
220611;0000;;;14;
220612;0000;;;17;
220613;0000;;;22;
220614;0000;;;24;
220615;0000;;;18;
220616;0000;;;20;
220617;0000;;;17;
220618;0000;;;17;
220619;0000;;;17;
220620;0000;;;18;
220621;0000;;;22;
220622;0000;;;21;
220623;0000;;;25;
220624;0000;;;14;
220625;0000;;;14;
220626;0000;;;17;
220627;0000;;;15;
220628;0000;;;18;
220629;0000;;;17;
220630;0000;;;14;
220701;0000;;;23;
220702;0000;;;19;
220703;0000;;;15;
220704;0000;;;16;
220705;0000;;;17;
220706;0000;;;14;
220707;0000;;;13;
220708;0000;;;21;
220709;0000;;;29;
220710;0000;;;26;
220711;0000;;;20;
220712;0000;;;17;
220713;0000;;;19;
220714;0000;;;29;
220715;0000;;;29;
220716;0000;;;22;
220717;0000;;;19;
220718;0000;;;14;
220719;0000;;;12;
220720;0000;;;14;
220721;0000;;;13;
220722;0000;;;16;
220723;0000;;;17;
220724;0000;;;20;
220725;0000;;;25;
220726;0000;;;21;
220727;0000;;;24;
220728;0000;;;23;
220729;0000;;;23;
220730;0000;;;29;
220731;0000;;;24;
220801;0000;;;23;
220802;0000;;;27;
220803;0000;;;28;
220804;0000;;;28;
220805;0000;;;26;
220806;0000;;;27;
220807;0000;;;28;
220808;0000;;;23;
220809;0000;;;17;
220810;0000;;;21;
220811;0000;;;22;
220812;0000;;;22;
220813;0000;;;21;
220814;0000;;;21;
220815;0000;;;27;
220816;0000;;;24;
220817;0000;;;26;
220818;0000;;;24;
220819;0000;;;19;
220820;0000;;;21;
220821;0000;;;24;
220822;0000;;;26;
220823;0000;;;24;
220824;0000;;;17;
220825;0000;;;19;
220826;0000;;;22;
220827;0000;;;24;
220828;0000;;;22;
220829;0000;;;29;
220830;0000;;;29;
220831;0000;;;28;
220901;0000;;;26;
220902;0000;;;24;
220903;0000;;;28;
220904;0000;;;28;
220905;0000;;;28;
220906;0000;;;34;
220907;0000;;;34;
220908;0000;;;30;
220909;0000;;;24;
220910;0000;;;23;
220911;0000;;;29;
220912;0000;;;28;
220913;0000;;;29;
220914;0000;;;27;
220915;0000;;;27;
220916;0000;;;30;
220917;0000;;;26;
220918;0000;;;32;
220919;0000;;;27;
220920;0000;;;29;
220921;0000;;;29;
220922;0000;;;29;
220923;0000;;;24;
220924;0000;;;30;
220925;0000;;;28;
220926;0000;;;25;
220927;0000;;;24;
220928;0000;;;28;
220929;0000;;;29;
220930;0000;;;28;
221001;0000;;;31;
221002;0000;;;31;
221003;0000;;;33;
221004;0000;;;25;
221005;0000;;;23;
221006;0000;;;26;
221007;0000;;;22;
221008;0000;;;26;
221009;0000;;;24;
221010;0000;;;27;
221011;0000;;;29;
221012;0000;;;24;
221013;0000;;;26;
221014;0000;;;25;
221015;0000;;;27;
221016;0000;;;27;
221017;0000;;;25;
221018;0000;;;22;
221019;0000;;;24;
221020;0000;;;25;
221021;0000;;;25;
221022;0000;;;25;
221023;0000;;;30;
221024;0000;;;23;
221025;0000;;;21;
221026;0000;;;23;
221027;0000;;;23;
221028;0000;;;21;
221029;0000;;;18;
221030;0000;;;26;
221031;0000;;;23;
221101;0000;;;25;
221102;0000;;;28;
221103;0000;;;31;
221104;0000;;;32;
221105;0000;;;31;
221106;0000;;;26;
221107;0000;;;28;
221108;0000;;;30;
221109;0000;;;27;
221110;0000;;;23;
221111;0000;;;22;
221112;0000;;;21;
221113;0000;;;23;
221114;0000;;;21;
221115;0000;;;19;
221116;0000;;;16;
221117;0000;;;16;
221118;0000;;;16;
221119;0000;;;18;
221120;0000;;;19;
221121;0000;;;18;
221122;0000;;;20;
221123;0000;;;19;
221124;0000;;;20;
221125;0000;;;19;
221126;0000;;;20;
221127;0000;;;21;
221128;0000;;;22;
221129;0000;;;23;
221130;0000;;;19;
221201;0000;;;;
221202;0000;;;;
221203;0000;;;19;
221204;0000;;;17;
221205;0000;;;16;
221206;0000;;;15;
221207;0000;;;12;
221208;0000;;;9;
221209;0000;;;10;
221210;0000;;;15;
221211;0000;;;19;
221212;0000;;;19;
221213;0000;;;17;
221214;0000;;;15;
221215;0000;;;17;
221216;0000;;;17;
221217;0000;;;16;
221218;0000;;;15;
221219;0000;;;16;
221220;0000;;;15;
221221;0000;;;12;
221222;0000;;;14;
221223;0000;;;20;
221224;0000;;;18;
221225;0000;;;18;
221226;0000;;;21;
221227;0000;;;21;
221228;0000;;;27;
221229;0000;;;21;
221230;0000;;;26;
221231;0000;;;24;
230101;0000;;;23;
230102;0000;;;21;
230103;0000;;;23;
230104;0000;;;21;
230105;0000;;;19;
230106;0000;;;14;
230107;0000;;;12;
230108;0000;;;13;
230109;0000;;;15;
230110;0000;;;13;
230111;0000;;;17;
230112;0000;;;17;
230113;0000;;;15;
230114;0000;;;14;
230115;0000;;;15;
230116;0000;;;14;
230117;0000;;;15;
230118;0000;;;17;
230119;0000;;;21;
230120;0000;;;20;
230121;0000;;;13;
230122;0000;;;15;
230123;0000;;;13;
230124;0000;;;9;
230125;0000;;;16;
230126;0000;;;14;
230127;0000;;;14;
230128;0000;;;17;
230129;0000;;;13;
230130;0000;;;10;
230131;0000;;;12;
230201;0000;;;14;
230202;0000;;;15;
230203;0000;;;15;
230204;0000;;;13;
230205;0000;;;14;
230206;0000;;;23;
230207;0000;;;28;
230208;0000;;;29;
230209;0000;;;30;
230210;0000;;;16;
230211;0000;;;15;
230212;0000;;;8;
230213;0000;;;10;
230214;0000;;;14;
230215;0000;;;12;
230216;0000;;;11;
230217;0000;;;17;
230218;0000;;;16;
230219;0000;;;21;
230220;0000;;;24;
230221;0000;;;17;
230222;0000;;;15;
230223;0000;;;19;
230224;0000;;;24;
230225;0000;;;14;
230226;0000;;;15;
230227;0000;;;18;
230228;0000;;;16;
230301;0000;;;17;
230302;0000;;;17;
230303;0000;;;19;
230304;0000;;;19;
230305;0000;;;21;
230306;0000;;;14;
230307;0000;;;11;
230308;0000;;;9;
230309;0000;;;8;
230310;0000;;;14;
230311;0000;;;13;
230312;0000;;;9;
230313;0000;;;7;
230314;0000;;;13;
230315;0000;;;11;
230316;0000;;;7;
230317;0000;;;6;
230318;0000;;;10;
230319;0000;;;14;
230320;0000;;;16;
230321;0000;;;13;
230322;0000;;;15;
230323;0000;;;20;
230324;0000;;;18;
230325;0000;;;16;
230326;0000;;;19;
230327;0000;;;24;
230328;0000;;;16;
230329;0000;;;15;
230330;0000;;;19;
230331;0000;;;18;
230401;0000;;;16;
230402;0000;;;17;
230403;0000;;;16;
230404;0000;;;16;
230405;0000;;;18;
230406;0000;;;11;
230407;0000;;;19;
230408;0000;;;19;
230409;0000;;;19;
230410;0000;;;16;
230411;0000;;;9;
230412;0000;;;10;
230413;0000;;;12;
230414;0000;;;14;
230415;0000;;;17;
230416;0000;;;20;
230417;0000;;;18;
230418;0000;;;15;
230419;0000;;;17;
230420;0000;;;19;
230421;0000;;;16;
230422;0000;;;12;
230423;0000;;;19;
230424;0000;;;17;
230425;0000;;;19;
230426;0000;;;21;
230427;0000;;;30;
230428;0000;;;24;
230429;0000;;;20;
230430;0000;;;22;
230501;0000;;;18;
230502;0000;;;13;
230503;0000;;;16;
230504;0000;;;21;
230505;0000;;;14;
230506;0000;;;18;
230507;0000;;;19;
230508;0000;;;15;
230509;0000;;;14;
230510;0000;;;15;
230511;0000;;;19;
230512;0000;;;20;
230513;0000;;;26;
230514;0000;;;19;
230515;0000;;;13;
230516;0000;;;8;
230517;0000;;;13;
230518;0000;;;12;
230519;0000;;;15;
230520;0000;;;19;
230521;0000;;;26;
230522;0000;;;17;
230523;0000;;;9;
230524;0000;;;12;
230525;0000;;;8;
230526;0000;;;15;
230527;0000;;;14;
230528;0000;;;11;
230529;0000;;;14;
230530;0000;;;14;
230531;0000;;;15;
230601;0000;;;17;
230602;0000;;;13;
230603;0000;;;11;
230604;0000;;;12;
230605;0000;;;12;
230606;0000;;;11;
230607;0000;;;13;
230608;0000;;;19;
230609;0000;;;19;
230610;0000;;;22;
230611;0000;;;16;
230612;0000;;;12;
230613;0000;;;12;
230614;0000;;;10;
230615;0000;;;16;
230616;0000;;;12;
230617;0000;;;12;
230618;0000;;;17;
230619;0000;;;15;
230620;0000;;;10;
230621;0000;;;5;
230622;0000;;;12;
230623;0000;;;11;
230624;0000;;;11;
230625;0000;;;10;
230626;0000;;;13;
230627;0000;;;12;
230628;0000;;;9;
230629;0000;;;8;
230630;0000;;;11;
230701;0000;;;14;
230702;0000;;;19;
230703;0000;;;13;
230704;0000;;;15;
230705;0000;;;15;
230706;0000;;;14;
230707;0000;;;14;
230708;0000;;;15;
230709;0000;;;15;
230710;0000;;;13;
230711;0000;;;20;
230712;0000;;;19;
230713;0000;;;9;
230714;0000;;;10;
230715;0000;;;11;
230716;0000;;;13;
230717;0000;;;10;
230718;0000;;;7;
230719;0000;;;13;
230720;0000;;;17;
230721;0000;;;21;
230722;0000;;;23;
230723;0000;;;15;
230724;0000;;;13;
230725;0000;;;14;
230726;0000;;;11;
230727;0000;;;12;
230728;0000;;;11;
230729;0000;;;14;
230730;0000;;;16;
230731;0000;;;16;
230801;0000;;;13;
230802;0000;;;13;
230803;0000;;;15;
230804;0000;;;15;
230805;0000;;;17;
230806;0000;;;18;
230807;0000;;;11;
230808;0000;;;13;
230809;0000;;;16;
230810;0000;;;22;
230811;0000;;;20;
230812;0000;;;17;
230813;0000;;;16;
230814;0000;;;17;
230815;0000;;;19;
230816;0000;;;15;
230817;0000;;;17;
230818;0000;;;18;
230819;0000;;;16;
230820;0000;;;10;
230821;0000;;;15;
230822;0000;;;21;
230823;0000;;;23;
230824;0000;;;20;
230825;0000;;;20;
230826;0000;;;19;
230827;0000;;;18;
230828;0000;;;18;
230829;0000;;;16;
230830;0000;;;21;
230831;0000;;;18;
230901;0000;;;14;
230902;0000;;;14;
230903;0000;;;17;
230904;0000;;;14;
230905;0000;;;12;
230906;0000;;;11;
230907;0000;;;19;
230908;0000;;;17;
230909;0000;;;17;
230910;0000;;;15;
230911;0000;;;25;
230912;0000;;;21;
230913;0000;;;18;
230914;0000;;;18;
230915;0000;;;13;
230916;0000;;;13;
230917;0000;;;20;
230918;0000;;;18;
230919;0000;;;15;
230920;0000;;;22;
230921;0000;;;15;
230922;0000;;;17;
230923;0000;;;20;
230924;0000;;;23;
230925;0000;;;18;
230926;0000;;;22;
230927;0000;;;19;
230928;0000;;;19;
230929;0000;;;20;
230930;0000;;;22;
231001;0000;;;28;
231002;0000;;;26;
231003;0000;;;22;
231004;0000;;;24;
231005;0000;;;28;
231006;0000;;;28;
231007;0000;;;27;
231008;0000;;;26;
231009;0000;;;28;
231010;0000;;;31;
231011;0000;;;31;
231012;0000;;;25;
231013;0000;;;26;
231014;0000;;;26;
231015;0000;;;26;
231016;0000;;;25;
231017;0000;;;26;
231018;0000;;;32;
231019;0000;;;28;
231020;0000;;;31;
231021;0000;;;31;
231022;0000;;;26;
231023;0000;;;31;
231024;0000;;;29;
231025;0000;;;29;
231026;0000;;;32;
231027;0000;;;26;
231028;0000;;;26;
231029;0000;;;23;
231030;0000;;;25;
231031;0000;;;26;
231101;0000;;;26;
231102;0000;;;23;
231103;0000;;;28;
231104;0000;;;30;
231105;0000;;;26;
231106;0000;;;22;
231107;0000;;;26;
231108;0000;;;27;
231109;0000;;;23;
231110;0000;;;22;
231111;0000;;;24;
231112;0000;;;23;
231113;0000;;;24;
231114;0000;;;22;
231115;0000;;;23;
231116;0000;;;22;
231117;0000;;;22;
231118;0000;;;19;
231119;0000;;;21;
231120;0000;;;20;
231121;0000;;;19;
231122;0000;;;22;
231123;0000;;;22;
231124;0000;;;23;
231125;0000;;;25;
231126;0000;;;26;
231127;0000;;;28;
231128;0000;;;22;
231129;0000;;;23;
231130;0000;;;22;
231201;0000;;;22;
231202;0000;;;21;
231203;0000;;;21;
231204;0000;;;21;
231205;0000;;;23;
231206;0000;;;20;
231207;0000;;;25;
231208;0000;;;21;
231209;0000;;;22;
231210;0000;;;20;
231211;0000;;;20;
231212;0000;;;19;
231213;0000;;;23;
231214;0000;;;21;
231215;0000;;;17;
231216;0000;;;17;
231217;0000;;;19;
231218;0000;;;20;
231219;0000;;;21;
231220;0000;;;20;
231221;0000;;;21;
231222;0000;;;22;
231223;0000;;;19;
231224;0000;;;21;
231225;0000;;;19;
231226;0000;;;22;
231227;0000;;;18;
231228;0000;;;15;
231229;0000;;;16;
231230;0000;;;18;
231231;0000;;;14;
240101;0000;;;16;
240102;0000;;;18;
240103;0000;;;18;
240104;0000;;;21;
240105;0000;;;21;
240106;0000;;;19;
240107;0000;;;14;
240108;0000;;;17;
240109;0000;;;17;
240110;0000;;;20;
240111;0000;;;18;
240112;0000;;;19;
240113;0000;;;21;
240114;0000;;;19;
240115;0000;;;16;
240116;0000;;;17;
240117;0000;;;17;
240118;0000;;;18;
240119;0000;;;19;
240120;0000;;;19;
240121;0000;;;20;
240122;0000;;;25;
240123;0000;;;21;
240124;0000;;;19;
240125;0000;;;19;
240126;0000;;;22;
240127;0000;;;22;
240128;0000;;;24;
240129;0000;;;20;
240130;0000;;;20;
240131;0000;;;21;
240201;0000;;;19;
240202;0000;;;14;
240203;0000;;;17;
240204;0000;;;19;
240205;0000;;;22;
240206;0000;;;18;
240207;0000;;;17;
240208;0000;;;21;
240209;0000;;;17;
240210;0000;;;14;
240211;0000;;;19;
240212;0000;;;18;
240213;0000;;;;
240214;0000;;;18;
240215;0000;;;19;
240216;0000;;;19;
240217;0000;;;15;
240218;0000;;;18;
240219;0000;;;24;
240220;0000;;;20;
240221;0000;;;15;
240222;0000;;;17;
240223;0000;;;17;
240224;0000;;;18;
240225;0000;;;21;
240226;0000;;;24;
240227;0000;;;16;
240228;0000;;;16;
240229;0000;;;17;
240301;0000;;;19;
240302;0000;;;19;
240303;0000;;;18;
240304;0000;;;20;
240305;0000;;;20;
240306;0000;;;24;
240307;0000;;;16;
240308;0000;;;16;
240309;0000;;;16;
240310;0000;;;17;
240311;0000;;;21;
240312;0000;;;14;
240313;0000;;;18;
240314;0000;;;17;
240315;0000;;;21;
240316;0000;;;19;
240317;0000;;;21;
240318;0000;;;22;
240319;0000;;;23;
240320;0000;;;23;
240321;0000;;;16;
240322;0000;;;18;
240323;0000;;;13;
240324;0000;;;14;
240325;0000;;;20;
240326;0000;;;22;
240327;0000;;;20;
240328;0000;;;24;
240329;0000;;;27;
240330;0000;;;19;
240331;0000;;;20;
240401;0000;;;21;
240402;0000;;;18;
240403;0000;;;16;
240404;0000;;;20;
240405;0000;;;21;
240406;0000;;;20;
240407;0000;;;21;
240408;0000;;;22;
240409;0000;;;16;
240410;0000;;;16;
240411;0000;;;19;
240412;0000;;;12;
240413;0000;;;15;
240414;0000;;;19;
240415;0000;;;18;
240416;0000;;;17;
240417;0000;;;19;
240418;0000;;;20;
240419;0000;;;17;
240420;0000;;;19;
240421;0000;;;20;
240422;0000;;;21;
240423;0000;;;15;
240424;0000;;;17;
240425;0000;;;16;
240426;0000;;;19;
240427;0000;;;22;
240428;0000;;;18;
240429;0000;;;19;
240430;0000;;;21;
240501;0000;;;22;
240502;0000;;;18;
240503;0000;;;16;
240504;0000;;;19;
240505;0000;;;15;
240506;0000;;;17;
240507;0000;;;20;
240508;0000;;;20;
240509;0000;;;16;
240510;0000;;;17;
240511;0000;;;20;
240512;0000;;;22;
240513;0000;;;21;
240514;0000;;;19;
240515;0000;;;18;
240516;0000;;;19;
240517;0000;;;19;
240518;0000;;;22;
240519;0000;;;25;
240520;0000;;;15;
240521;0000;;;17;
240522;0000;;;14;
240523;0000;;;22;
240524;0000;;;12;
240525;0000;;;19;
240526;0000;;;18;
240527;0000;;;13;
240528;0000;;;12;
240529;0000;;;15;
240530;0000;;;12;
240531;0000;;;15;
240601;0000;;;13;
240602;0000;;;10;
240603;0000;;;17;
240604;0000;;;11;
240605;0000;;;14;
240606;0000;;;11;
240607;0000;;;11;
240608;0000;;;22;
240609;0000;;;22;
240610;0000;;;13;
240611;0000;;;15;
240612;0000;;;25;
240613;0000;;;26;
240614;0000;;;25;
240615;0000;;;17;
240616;0000;;;15;
240617;0000;;;19;
240618;0000;;;25;
240619;0000;;;19;
240620;0000;;;18;
240621;0000;;;31;
240622;0000;;;25;
240623;0000;;;25;
240624;0000;;;22;
240625;0000;;;21;
240626;0000;;;16;
240627;0000;;;17;
240628;0000;;;17;
240629;0000;;;11;
240630;0000;;;15;
240701;0000;;;14;
240702;0000;;;15;
240703;0000;;;18;
240704;0000;;;20;
240705;0000;;;15;
240706;0000;;;18;
240707;0000;;;19;
240708;0000;;;19;
240709;0000;;;20;
240710;0000;;;24;
240711;0000;;;21;
240712;0000;;;18;
240713;0000;;;21;
240714;0000;;;16;
240715;0000;;;14;
240716;0000;;;15;
240717;0000;;;16;
240718;0000;;;16;
240719;0000;;;21;
240720;0000;;;20;
240721;0000;;;19;
240722;0000;;;18;
240723;0000;;;21;
240724;0000;;;18;
240725;0000;;;17;
240726;0000;;;17;
240727;0000;;;20;
240728;0000;;;21;
240729;0000;;;21;
240730;0000;;;26;
240731;0000;;;30;
