FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
211110;0000;;;0,19;
211111;0000;;;0,21;
211112;0000;;;0,21;
211113;0000;;;0,17;
211114;0000;;;0,19;
211115;0000;;;0,19;
211116;0000;;;0,24;
211117;0000;;;0,19;
211118;0000;;;0,19;
211119;0000;;;0,19;
211120;0000;;;0,19;
211121;0000;;;0,21;
211122;0000;;;0,23;
211123;0000;;;0,22;
211124;0000;;;0,21;
211125;0000;;;0,26;
211126;0000;;;0,2;
211127;0000;;;0,18;
211128;0000;;;0,2;
211129;0000;;;0,2;
211130;0000;;;0,2;
211201;0000;;;0,21;
211202;0000;;;0,25;
211203;0000;;;0,2;
211204;0000;;;0,24;
211205;0000;;;0,22;
211206;0000;;;0,21;
211207;0000;;;0,19;
211208;0000;;;0,18;
211209;0000;;;0,18;
211210;0000;;;0,19;
211211;0000;;;0,18;
211212;0000;;;0,15;
211213;0000;;;0,18;
211214;0000;;;0,18;
211215;0000;;;0,19;
211216;0000;;;0,16;
211217;0000;;;0,17;
211218;0000;;;0,2;
211219;0000;;;0,2;
211220;0000;;;0,19;
211221;0000;;;0,19;
211222;0000;;;0,18;
211223;0000;;;0,19;
211224;0000;;;0,24;
211225;0000;;;0,23;
211226;0000;;;0,26;
211227;0000;;;0,26;
211228;0000;;;0,22;
211229;0000;;;0,18;
211230;0000;;;0,21;
211231;0000;;;0,18;
220101;0000;;;0,21;
220102;0000;;;0,2;
220103;0000;;;0,19;
220104;0000;;;0,18;
220105;0000;;;0,18;
220106;0000;;;0,18;
220107;0000;;;0,21;
220108;0000;;;0,21;
220109;0000;;;0,23;
220110;0000;;;0,24;
220111;0000;;;0,18;
220112;0000;;;0,08;
220113;0000;;;0,08;
220114;0000;;;0,09;
220115;0000;;;0,09;
220116;0000;;;0,06;
220117;0000;;;0,06;
220118;0000;;;0,08;
220119;0000;;;0,14;
220120;0000;;;0,13;
220121;0000;;;0,17;
220122;0000;;;0,16;
220123;0000;;;0,16;
220124;0000;;;0,14;
220125;0000;;;0,15;
220126;0000;;;0,15;
220127;0000;;;0,16;
220128;0000;;;0,16;
220129;0000;;;0,22;
220130;0000;;;0,2;
220131;0000;;;0,15;
220201;0000;;;0,15;
220202;0000;;;0,21;
220203;0000;;;0,24;
220204;0000;;;0,25;
220205;0000;;;0,25;
220206;0000;;;0,22;
220207;0000;;;0,2;
220208;0000;;;0,22;
220209;0000;;;0,23;
220210;0000;;;0,22;
220211;0000;;;0,31;
220212;0000;;;0,36;
220213;0000;;;0,3;
220214;0000;;;0,29;
220215;0000;;;0,25;
220216;0000;;;0,22;
220217;0000;;;0,23;
220218;0000;;;0,23;
220219;0000;;;0,21;
220220;0000;;;0,2;
220221;0000;;;0,19;
220222;0000;;;0,24;
220223;0000;;;0,22;
220224;0000;;;0,24;
220225;0000;;;0,25;
220226;0000;;;0,22;
220227;0000;;;0,17;
220228;0000;;;0,17;
220301;0000;;;0,18;
220302;0000;;;0,17;
220303;0000;;;0,16;
220304;0000;;;0,16;
220305;0000;;;0,16;
220306;0000;;;0,15;
220307;0000;;;0,16;
220308;0000;;;0,16;
220309;0000;;;0,15;
220310;0000;;;0,17;
220311;0000;;;0,18;
220312;0000;;;0,2;
220313;0000;;;0,23;
220314;0000;;;0,23;
220315;0000;;;0,23;
220316;0000;;;0,24;
220317;0000;;;0,26;
220318;0000;;;0,25;
220319;0000;;;0,37;
220320;0000;;;0,26;
220321;0000;;;0,19;
220322;0000;;;0,17;
220323;0000;;;0,14;
220324;0000;;;0,18;
220325;0000;;;0,19;
220326;0000;;;0,19;
220327;0000;;;0,2;
220328;0000;;;0,18;
220329;0000;;;0,19;
220330;0000;;;0,17;
220331;0000;;;0,23;
220401;0000;;;0,25;
220402;0000;;;0,25;
220403;0000;;;0,21;
220404;0000;;;0,22;
220405;0000;;;0,24;
220406;0000;;;0,2;
220407;0000;;;0,21;
220408;0000;;;0,23;
220409;0000;;;0,21;
220410;0000;;;0,21;
220411;0000;;;0,19;
220412;0000;;;0,21;
220413;0000;;;0,2;
220414;0000;;;0,19;
220415;0000;;;0,23;
220416;0000;;;0,37;
220417;0000;;;0,28;
220418;0000;;;;
220419;0000;;;0,27;
220420;0000;;;0,27;
220421;0000;;;0,23;
220422;0000;;;0,25;
220423;0000;;;0,22;
220424;0000;;;0,19;
220425;0000;;;0,18;
220426;0000;;;0,16;
220427;0000;;;0,18;
220428;0000;;;0,2;
220429;0000;;;0,31;
220430;0000;;;0,26;
220501;0000;;;0,25;
220502;0000;;;0,3;
220503;0000;;;0,33;
220504;0000;;;0,28;
220505;0000;;;0,23;
220506;0000;;;0,34;
220507;0000;;;0,3;
220508;0000;;;0,29;
220509;0000;;;0,28;
220510;0000;;;0,25;
220511;0000;;;0,28;
220512;0000;;;0,32;
220513;0000;;;0,33;
220514;0000;;;0,28;
220515;0000;;;0,29;
220516;0000;;;0,25;
220517;0000;;;0,25;
220518;0000;;;0,21;
220519;0000;;;0,14;
220520;0000;;;0,13;
220521;0000;;;0,19;
220522;0000;;;0,17;
220523;0000;;;0,23;
220524;0000;;;0,26;
220525;0000;;;0,23;
220526;0000;;;0,24;
220527;0000;;;0,29;
220528;0000;;;0,44;
220529;0000;;;0,42;
220530;0000;;;0,27;
220531;0000;;;0,26;
220601;0000;;;0,28;
220602;0000;;;0,23;
220603;0000;;;0,2;
220604;0000;;;0,17;
220605;0000;;;0,14;
220606;0000;;;0,3;
220607;0000;;;0,28;
220608;0000;;;0,32;
220609;0000;;;0,32;
220610;0000;;;0,46;
220611;0000;;;0,37;
220612;0000;;;0,29;
220613;0000;;;0,29;
220614;0000;;;0,24;
220615;0000;;;0,28;
220616;0000;;;0,28;
220617;0000;;;0,29;
220618;0000;;;0,35;
220619;0000;;;0,41;
220620;0000;;;0,38;
220621;0000;;;0,24;
220622;0000;;;0,2;
220623;0000;;;0,17;
220624;0000;;;0,29;
220625;0000;;;0,43;
220626;0000;;;0,29;
220627;0000;;;0,24;
220628;0000;;;0,28;
220629;0000;;;0,25;
220630;0000;;;0,25;
220701;0000;;;0,19;
220702;0000;;;0,21;
220703;0000;;;0,42;
220704;0000;;;0,3;
220705;0000;;;0,28;
220706;0000;;;0,41;
220707;0000;;;0,29;
220708;0000;;;0,23;
220709;0000;;;0,14;
220710;0000;;;0,16;
220711;0000;;;0,22;
220712;0000;;;0,23;
220713;0000;;;0,23;
220714;0000;;;0,15;
220715;0000;;;0,17;
220716;0000;;;0,27;
220717;0000;;;0,26;
220718;0000;;;0,32;
220719;0000;;;0,38;
220720;0000;;;0,36;
220721;0000;;;0,33;
220722;0000;;;0,36;
220723;0000;;;0,26;
220724;0000;;;0,23;
220725;0000;;;0,19;
220726;0000;;;0,24;
220727;0000;;;0,23;
220728;0000;;;0,24;
220729;0000;;;0,27;
220730;0000;;;0,25;
220731;0000;;;0,37;
220801;0000;;;0,27;
220802;0000;;;0,29;
220803;0000;;;0,29;
220804;0000;;;0,25;
220805;0000;;;0,27;
220806;0000;;;0,23;
220807;0000;;;0,23;
220808;0000;;;0,27;
220809;0000;;;0,32;
220810;0000;;;0,27;
220811;0000;;;0,27;
220812;0000;;;0,26;
220813;0000;;;0,31;
220814;0000;;;0,31;
220815;0000;;;0,2;
220816;0000;;;0,23;
220817;0000;;;0,18;
220818;0000;;;0,21;
220819;0000;;;0,31;
220820;0000;;;0,35;
220821;0000;;;0,28;
220822;0000;;;0,22;
220823;0000;;;0,23;
220824;0000;;;0,31;
220825;0000;;;0,29;
220826;0000;;;0,25;
220827;0000;;;0,23;
220828;0000;;;0,27;
220829;0000;;;0,21;
220830;0000;;;0,22;
220831;0000;;;0,19;
220901;0000;;;0,22;
220902;0000;;;0,29;
220903;0000;;;0,27;
220904;0000;;;0,29;
220905;0000;;;0,27;
220906;0000;;;0,27;
220907;0000;;;0,2;
220908;0000;;;0,19;
220909;0000;;;0,22;
220910;0000;;;0,27;
220911;0000;;;0,23;
220912;0000;;;0,21;
220913;0000;;;0,2;
220914;0000;;;0,25;
220915;0000;;;0,23;
220916;0000;;;0,25;
220917;0000;;;0,24;
220918;0000;;;0,19;
220919;0000;;;0,23;
220920;0000;;;0,21;
220921;0000;;;0,17;
220922;0000;;;0,14;
220923;0000;;;0,18;
220924;0000;;;0,14;
220925;0000;;;0,15;
220926;0000;;;0,17;
220927;0000;;;0,17;
220928;0000;;;0,16;
220929;0000;;;0,17;
220930;0000;;;0,18;
221001;0000;;;0,21;
221002;0000;;;0,21;
221003;0000;;;0,18;
221004;0000;;;0,18;
221005;0000;;;0,19;
221006;0000;;;0,16;
221007;0000;;;0,18;
221008;0000;;;0,18;
221009;0000;;;0,24;
221010;0000;;;0,22;
221011;0000;;;0,16;
221012;0000;;;0,23;
221013;0000;;;0,17;
221014;0000;;;0,18;
221015;0000;;;0,2;
221016;0000;;;0,19;
221017;0000;;;0,16;
221018;0000;;;0,17;
221019;0000;;;0,15;
221020;0000;;;0,13;
221021;0000;;;0,13;
221022;0000;;;0,13;
221023;0000;;;0,12;
221024;0000;;;0,19;
221025;0000;;;0,12;
221026;0000;;;0,13;
221027;0000;;;0,14;
221028;0000;;;0,15;
221029;0000;;;0,2;
221030;0000;;;0,12;
221031;0000;;;0,27;
221101;0000;;;0,26;
221102;0000;;;0,13;
221103;0000;;;0,14;
221104;0000;;;0,14;
221105;0000;;;0,16;
221106;0000;;;0,17;
221107;0000;;;0,15;
221108;0000;;;0,16;
221109;0000;;;0,15;
221110;0000;;;0,18;
221111;0000;;;0,16;
221112;0000;;;0,16;
221113;0000;;;0,17;
221114;0000;;;0,19;
221115;0000;;;0,18;
221116;0000;;;0,15;
221117;0000;;;0,13;
221118;0000;;;0,13;
221119;0000;;;0,13;
221120;0000;;;0,14;
221121;0000;;;0,16;
221122;0000;;;0,13;
221123;0000;;;0,13;
221124;0000;;;0,14;
221125;0000;;;0,14;
221126;0000;;;0,15;
221127;0000;;;0,14;
221128;0000;;;0,15;
221129;0000;;;0,16;
221130;0000;;;0,15;
221201;0000;;;0,15;
221202;0000;;;0,15;
221203;0000;;;0,16;
221204;0000;;;0,17;
221205;0000;;;0,16;
221206;0000;;;0,17;
221207;0000;;;0,17;
221208;0000;;;0,18;
221209;0000;;;0,17;
221210;0000;;;0,17;
221211;0000;;;0,17;
221212;0000;;;0,15;
221213;0000;;;0,16;
221214;0000;;;0,16;
221215;0000;;;0,19;
221216;0000;;;0,17;
221217;0000;;;0,17;
221218;0000;;;0,18;
221219;0000;;;0,16;
221220;0000;;;0,17;
221221;0000;;;0,25;
221222;0000;;;0,2;
221223;0000;;;0,16;
221224;0000;;;0,19;
221225;0000;;;0,18;
221226;0000;;;0,17;
221227;0000;;;0,18;
221228;0000;;;0,15;
221229;0000;;;0,16;
221230;0000;;;0,16;
221231;0000;;;0,18;
230101;0000;;;0,21;
230102;0000;;;0,16;
230103;0000;;;0,17;
230104;0000;;;0,17;
230105;0000;;;0,14;
230106;0000;;;0,15;
230107;0000;;;0,13;
230108;0000;;;0,12;
230109;0000;;;0,12;
230110;0000;;;0,12;
230111;0000;;;0,11;
230112;0000;;;0,13;
230113;0000;;;0,11;
230114;0000;;;0,1;
230115;0000;;;0,13;
230116;0000;;;0,1;
230117;0000;;;0,11;
230118;0000;;;0,11;
230119;0000;;;0,12;
230120;0000;;;0,12;
230121;0000;;;0,15;
230122;0000;;;0,13;
230123;0000;;;0,15;
230124;0000;;;0,14;
230125;0000;;;0,13;
230126;0000;;;0,12;
230127;0000;;;0,13;
230128;0000;;;0,14;
230129;0000;;;0,13;
230130;0000;;;0,13;
230131;0000;;;0,14;
230201;0000;;;0,13;
230202;0000;;;0,13;
230203;0000;;;0,13;
230204;0000;;;0,16;
230205;0000;;;0,18;
230206;0000;;;0,35;
230207;0000;;;0,35;
230208;0000;;;0,32;
230209;0000;;;0,38;
230210;0000;;;0,27;
230211;0000;;;0,19;
230212;0000;;;0,19;
230213;0000;;;0,14;
230214;0000;;;0,13;
230215;0000;;;0,15;
230216;0000;;;0,17;
230217;0000;;;0,16;
230218;0000;;;0,19;
230219;0000;;;0,16;
230220;0000;;;0,17;
230221;0000;;;0,13;
230222;0000;;;0,12;
230223;0000;;;0,12;
230224;0000;;;0,12;
230225;0000;;;0,1;
230226;0000;;;0,12;
230227;0000;;;0,09;
230228;0000;;;0,08;
230301;0000;;;0,13;
230302;0000;;;0,16;
230303;0000;;;0,15;
230304;0000;;;0,17;
230305;0000;;;0,18;
230306;0000;;;0,18;
230307;0000;;;0,16;
230308;0000;;;0,19;
230309;0000;;;0,19;
230310;0000;;;0,16;
230311;0000;;;0,18;
230312;0000;;;0,19;
230313;0000;;;0,2;
230314;0000;;;0,17;
230315;0000;;;0,17;
230316;0000;;;0,2;
230317;0000;;;0,2;
230318;0000;;;0,21;
230319;0000;;;0,22;
230320;0000;;;0,19;
230321;0000;;;0,22;
230322;0000;;;0,25;
230323;0000;;;0,26;
230324;0000;;;0,29;
230325;0000;;;0,29;
230326;0000;;;0,22;
230327;0000;;;0,21;
230328;0000;;;0,18;
230329;0000;;;0,22;
230330;0000;;;0,22;
230331;0000;;;0,34;
230401;0000;;;0,34;
230402;0000;;;0,34;
230403;0000;;;0,29;
230404;0000;;;0,29;
230405;0000;;;0,26;
230406;0000;;;0,19;
230407;0000;;;0,2;
230408;0000;;;0,22;
230409;0000;;;0,23;
230410;0000;;;0,26;
230411;0000;;;0,2;
230412;0000;;;0,17;
230413;0000;;;0,18;
230414;0000;;;0,18;
230415;0000;;;0,27;
230416;0000;;;0,16;
230417;0000;;;0,18;
230418;0000;;;0,18;
230419;0000;;;0,23;
230420;0000;;;0,19;
230421;0000;;;0,21;
230422;0000;;;0,22;
230423;0000;;;0,2;
230424;0000;;;0,21;
230425;0000;;;0,2;
230426;0000;;;0,26;
230427;0000;;;0,26;
230428;0000;;;0,16;
230429;0000;;;0,17;
230430;0000;;;0,13;
230501;0000;;;0,15;
230502;0000;;;0,22;
230503;0000;;;0,22;
230504;0000;;;0,21;
230505;0000;;;0,29;
230506;0000;;;0,26;
230507;0000;;;0,32;
230508;0000;;;0,33;
230509;0000;;;0,33;
230510;0000;;;0,35;
230511;0000;;;0,26;
230512;0000;;;0,26;
230513;0000;;;0,32;
230514;0000;;;0,27;
230515;0000;;;0,24;
230516;0000;;;0,28;
230517;0000;;;0,21;
230518;0000;;;0,27;
230519;0000;;;0,26;
230520;0000;;;0,25;
230521;0000;;;0,18;
230522;0000;;;0,18;
230523;0000;;;0,19;
230524;0000;;;0,22;
230525;0000;;;0,25;
230526;0000;;;0,19;
230527;0000;;;0,22;
230528;0000;;;0,24;
230529;0000;;;0,26;
230530;0000;;;0,29;
230531;0000;;;0,32;
230601;0000;;;0,26;
230602;0000;;;0,23;
230603;0000;;;0,25;
230604;0000;;;0,23;
230605;0000;;;0,28;
230606;0000;;;0,31;
230607;0000;;;0,26;
230608;0000;;;0,22;
230609;0000;;;0,17;
230610;0000;;;0,16;
230611;0000;;;0,25;
230612;0000;;;0,29;
230613;0000;;;0,39;
230614;0000;;;0,41;
230615;0000;;;0,38;
230616;0000;;;0,37;
230617;0000;;;0,37;
230618;0000;;;0,29;
230619;0000;;;0,24;
230620;0000;;;0,34;
230621;0000;;;0,31;
230622;0000;;;0,26;
230623;0000;;;0,29;
230624;0000;;;0,28;
230625;0000;;;0,27;
230626;0000;;;0,27;
230627;0000;;;0,26;
230628;0000;;;0,33;
230629;0000;;;0,35;
230630;0000;;;0,3;
230701;0000;;;0,33;
230702;0000;;;0,22;
230703;0000;;;0,29;
230704;0000;;;0,27;
230705;0000;;;0,19;
230706;0000;;;0,25;
230707;0000;;;0,27;
230708;0000;;;0,35;
230709;0000;;;0,23;
230710;0000;;;0,29;
230711;0000;;;0,26;
230712;0000;;;0,22;
230713;0000;;;0,32;
230714;0000;;;0,27;
230715;0000;;;0,31;
230716;0000;;;0,29;
230717;0000;;;0,35;
230718;0000;;;0,4;
230719;0000;;;0,29;
230720;0000;;;0,19;
230721;0000;;;0,15;
230722;0000;;;0,15;
230723;0000;;;0,2;
230724;0000;;;0,27;
230725;0000;;;0,22;
230726;0000;;;0,26;
230727;0000;;;0,32;
230728;0000;;;0,31;
230729;0000;;;0,32;
230730;0000;;;0,29;
230731;0000;;;0,26;
230801;0000;;;0,24;
230802;0000;;;0,27;
230803;0000;;;0,24;
230804;0000;;;0,27;
230805;0000;;;0,27;
230806;0000;;;0,22;
230807;0000;;;0,28;
230808;0000;;;0,3;
230809;0000;;;0,29;
230810;0000;;;0,18;
230811;0000;;;0,14;
230812;0000;;;0,21;
230813;0000;;;0,26;
230814;0000;;;0,24;
230815;0000;;;0,18;
230816;0000;;;0,17;
230817;0000;;;0,19;
230818;0000;;;0,16;
230819;0000;;;0,3;
230820;0000;;;0,28;
230821;0000;;;0,16;
230822;0000;;;0,13;
230823;0000;;;0,22;
230824;0000;;;0,17;
230825;0000;;;0,15;
230826;0000;;;0,21;
230827;0000;;;0,31;
230828;0000;;;0,26;
230829;0000;;;0,23;
230830;0000;;;0,16;
230831;0000;;;0,23;
230901;0000;;;0,28;
230902;0000;;;0,25;
230903;0000;;;0,22;
230904;0000;;;0,23;
230905;0000;;;0,28;
230906;0000;;;0,33;
230907;0000;;;0,21;
230908;0000;;;0,2;
230909;0000;;;0,24;
230910;0000;;;0,23;
230911;0000;;;0,14;
230912;0000;;;0,12;
230913;0000;;;0,14;
230914;0000;;;0,14;
230915;0000;;;0,13;
230916;0000;;;0,15;
230917;0000;;;0,13;
230918;0000;;;0,17;
230919;0000;;;0,23;
230920;0000;;;0,12;
230921;0000;;;0,16;
230922;0000;;;0,14;
230923;0000;;;0,14;
230924;0000;;;0,13;
230925;0000;;;0,16;
230926;0000;;;0,12;
230927;0000;;;0,14;
230928;0000;;;0,2;
230929;0000;;;0,19;
230930;0000;;;0,17;
231001;0000;;;0,16;
231002;0000;;;0,13;
231003;0000;;;0,14;
231004;0000;;;0,14;
231005;0000;;;0,14;
231006;0000;;;0,14;
231007;0000;;;0,15;
231008;0000;;;0,23;
231009;0000;;;0,21;
231010;0000;;;0,12;
231011;0000;;;0,14;
231012;0000;;;0,23;
231013;0000;;;0,19;
231014;0000;;;0,23;
231015;0000;;;0,16;
231016;0000;;;0,17;
231017;0000;;;0,18;
231018;0000;;;0,14;
231019;0000;;;0,18;
231020;0000;;;0,17;
231021;0000;;;0,16;
231022;0000;;;0,21;
231023;0000;;;0,14;
231024;0000;;;0,15;
231025;0000;;;0,17;
231026;0000;;;0,2;
231027;0000;;;0,21;
231028;0000;;;0,22;
231029;0000;;;0,18;
231030;0000;;;0,14;
231031;0000;;;0,16;
231101;0000;;;0,14;
231102;0000;;;0,2;
231103;0000;;;0,18;
231104;0000;;;0,19;
231105;0000;;;0,16;
231106;0000;;;0,17;
231107;0000;;;0,15;
231108;0000;;;0,18;
231109;0000;;;0,18;
231110;0000;;;0,21;
231111;0000;;;0,18;
231112;0000;;;0,16;
231113;0000;;;0,16;
231114;0000;;;0,2;
231115;0000;;;0,15;
231116;0000;;;0,2;
231117;0000;;;0,21;
231118;0000;;;0,2;
231119;0000;;;0,23;
231120;0000;;;0,18;
231121;0000;;;0,21;
231122;0000;;;0,18;
231123;0000;;;0,23;
231124;0000;;;0,25;
231125;0000;;;0,2;
231126;0000;;;0,21;
231127;0000;;;0,21;
231128;0000;;;0,2;
231129;0000;;;0,22;
231130;0000;;;0,21;
231201;0000;;;0,2;
231202;0000;;;0,2;
231203;0000;;;0,26;
231204;0000;;;0,19;
231205;0000;;;0,25;
231206;0000;;;0,24;
231207;0000;;;0,13;
231208;0000;;;0,07;
231209;0000;;;0,07;
231210;0000;;;0,12;
231211;0000;;;0,07;
231212;0000;;;0,05;
231213;0000;;;0,04;
231214;0000;;;0,1;
231215;0000;;;0,18;
231216;0000;;;0,21;
231217;0000;;;0,13;
231218;0000;;;0,13;
231219;0000;;;0,12;
231220;0000;;;0,13;
231221;0000;;;0,13;
231222;0000;;;0,13;
231223;0000;;;0,13;
231224;0000;;;0,13;
231225;0000;;;0,15;
231226;0000;;;0,14;
231227;0000;;;0,15;
231228;0000;;;0,15;
231229;0000;;;0,17;
231230;0000;;;0,18;
231231;0000;;;0,23;
240101;0000;;;0,21;
240102;0000;;;0,18;
240103;0000;;;0,17;
240104;0000;;;0,17;
240105;0000;;;0,19;
240106;0000;;;0,19;
240107;0000;;;0,18;
240108;0000;;;0,18;
240109;0000;;;0,18;
240110;0000;;;0,19;
240111;0000;;;0,2;
240112;0000;;;0,2;
240113;0000;;;0,2;
240114;0000;;;0,24;
240115;0000;;;0,21;
240116;0000;;;0,2;
240117;0000;;;0,22;
240118;0000;;;0,22;
240119;0000;;;0,23;
240120;0000;;;0,22;
240121;0000;;;0,21;
240122;0000;;;0,23;
240123;0000;;;0,22;
240124;0000;;;0,24;
240125;0000;;;0,26;
240126;0000;;;0,27;
240127;0000;;;0,29;
240128;0000;;;0,3;
240129;0000;;;0,24;
240130;0000;;;0,24;
240131;0000;;;0,26;
240201;0000;;;0,27;
240202;0000;;;0,3;
240203;0000;;;0,4;
240204;0000;;;0,31;
240205;0000;;;0,31;
240206;0000;;;0,33;
240207;0000;;;0,36;
240208;0000;;;0,35;
240209;0000;;;0,34;
240210;0000;;;0,37;
240211;0000;;;0,34;
240212;0000;;;0,46;
240213;0000;;;;
240214;0000;;;0,19;
240215;0000;;;0,17;
240216;0000;;;0,14;
240217;0000;;;0,19;
240218;0000;;;0,12;
240219;0000;;;0,12;
240220;0000;;;0,1;
240221;0000;;;0,1;
240222;0000;;;0,09;
240223;0000;;;0,11;
240224;0000;;;0,12;
240225;0000;;;0,11;
240226;0000;;;0,09;
240227;0000;;;0,13;
240228;0000;;;0,19;
240229;0000;;;0,21;
240301;0000;;;0,19;
240302;0000;;;0,22;
240303;0000;;;0,28;
240304;0000;;;0,22;
240305;0000;;;0,21;
240306;0000;;;0,22;
240307;0000;;;0,23;
240308;0000;;;0,2;
240309;0000;;;0,26;
240310;0000;;;0,26;
240311;0000;;;0,25;
240312;0000;;;0,24;
240313;0000;;;0,2;
240314;0000;;;0,22;
240315;0000;;;0,19;
240316;0000;;;0,25;
240317;0000;;;0,23;
240318;0000;;;0,24;
240319;0000;;;0,26;
240320;0000;;;0,23;
240321;0000;;;0,32;
240322;0000;;;0,24;
240323;0000;;;0,23;
240324;0000;;;0,23;
240325;0000;;;0,22;
240326;0000;;;0,24;
240327;0000;;;0,24;
240328;0000;;;0,25;
240329;0000;;;0,28;
240330;0000;;;0,28;
240331;0000;;;0,24;
240401;0000;;;0,25;
240402;0000;;;0,3;
240403;0000;;;0,23;
240404;0000;;;0,25;
240405;0000;;;0,33;
240406;0000;;;0,27;
240407;0000;;;0,31;
240408;0000;;;0,28;
240409;0000;;;0,32;
240410;0000;;;0,33;
240411;0000;;;0,29;
240412;0000;;;0,31;
240413;0000;;;0,33;
240414;0000;;;0,44;
240415;0000;;;0,33;
240416;0000;;;0,31;
240417;0000;;;0,33;
240418;0000;;;0,39;
240419;0000;;;0,3;
240420;0000;;;0,36;
240421;0000;;;0,33;
240422;0000;;;0,28;
240423;0000;;;0,37;
240424;0000;;;0,35;
240425;0000;;;0,34;
240426;0000;;;0,3;
240427;0000;;;0,3;
240428;0000;;;0,37;
240429;0000;;;0,32;
240430;0000;;;0,31;
240501;0000;;;0,31;
240502;0000;;;0,35;
240503;0000;;;0,52;
240504;0000;;;0,41;
240505;0000;;;0,45;
240506;0000;;;0,41;
240507;0000;;;0,41;
240508;0000;;;0,36;
240509;0000;;;0,46;
240510;0000;;;0,45;
240511;0000;;;0,42;
240512;0000;;;0,4;
240513;0000;;;0,43;
240514;0000;;;0,52;
240515;0000;;;0,56;
240516;0000;;;0,47;
240517;0000;;;0,42;
240518;0000;;;0,51;
240519;0000;;;0,6;
240520;0000;;;0,65;
240521;0000;;;0,45;
240522;0000;;;0,47;
240523;0000;;;0,39;
240524;0000;;;0,52;
240525;0000;;;0,45;
240526;0000;;;0,47;
240527;0000;;;0,5;
240528;0000;;;0,53;
240529;0000;;;0,58;
240530;0000;;;0,53;
240531;0000;;;0,51;
240601;0000;;;0,55;
240602;0000;;;0,55;
240603;0000;;;0,49;
240604;0000;;;0,59;
240605;0000;;;0,57;
240606;0000;;;0,56;
240607;0000;;;0,58;
240608;0000;;;0,42;
240609;0000;;;0,46;
240610;0000;;;0,48;
240611;0000;;;0,49;
240612;0000;;;0,37;
240613;0000;;;0,39;
240614;0000;;;0,39;
240615;0000;;;0,46;
240616;0000;;;0,49;
240617;0000;;;0,45;
240618;0000;;;0,39;
240619;0000;;;0,46;
240620;0000;;;0,42;
240621;0000;;;0,37;
240622;0000;;;0,42;
240623;0000;;;0,39;
240624;0000;;;0,41;
240625;0000;;;0,44;
240626;0000;;;0,51;
240627;0000;;;0,49;
240628;0000;;;0,48;
240629;0000;;;0,62;
240630;0000;;;0,59;
240701;0000;;;0,57;
240702;0000;;;0,59;
240703;0000;;;0,48;
240704;0000;;;0,49;
240705;0000;;;0,58;
240706;0000;;;0,56;
240707;0000;;;0,55;
240708;0000;;;0,62;
240709;0000;;;0,62;
240710;0000;;;0,53;
240711;0000;;;0,64;
240712;0000;;;0,63;
240713;0000;;;0,67;
240714;0000;;;0,67;
240715;0000;;;0,62;
240716;0000;;;0,64;
240717;0000;;;0,62;
240718;0000;;;0,56;
240719;0000;;;0,51;
240720;0000;;;0,6;
240721;0000;;;0,54;
240722;0000;;;0,6;
240723;0000;;;0,56;
240724;0000;;;0,6;
240725;0000;;;0,58;
240726;0000;;;0,56;
240727;0000;;;0,55;
240728;0000;;;0,57;
240729;0000;;;0,56;
240730;0000;;;0,49;
240731;0000;;;0,4;
240801;0000;;;0,34;
240802;0000;;;0,36;
240803;0000;;;0,37;
240804;0000;;;0,53;
240805;0000;;;0,53;
240806;0000;;;0,4;
240807;0000;;;0,43;
240808;0000;;;0,48;
240809;0000;;;0,53;
240810;0000;;;0,49;
240811;0000;;;0,51;
240812;0000;;;0,52;
240813;0000;;;0,48;
240814;0000;;;0,46;
240815;0000;;;0,51;
240816;0000;;;0,45;
240817;0000;;;0,51;
240818;0000;;;0,51;
240819;0000;;;0,47;
240820;0000;;;0,47;
240821;0000;;;0,55;
240822;0000;;;0,62;
240823;0000;;;0,48;
240824;0000;;;0,59;
240825;0000;;;0,54;
240826;0000;;;0,53;
240827;0000;;;0,53;
240828;0000;;;0,51;
240829;0000;;;0,53;
240830;0000;;;0,54;
240831;0000;;;0,58;
240901;0000;;;0,52;
240902;0000;;;0,41;
240903;0000;;;0,41;
240904;0000;;;0,48;
240905;0000;;;0,55;
240906;0000;;;0,46;
240907;0000;;;0,46;
240908;0000;;;0,53;
240909;0000;;;0,56;
240910;0000;;;0,51;
240911;0000;;;0,53;
240912;0000;;;0,53;
240913;0000;;;0,53;
240914;0000;;;0,61;
240915;0000;;;0,59;
240916;0000;;;0,63;
240917;0000;;;0,39;
240918;0000;;;0,28;
240919;0000;;;0,26;
240920;0000;;;0,36;
240921;0000;;;0,31;
240922;0000;;;0,35;
240923;0000;;;0,24;
240924;0000;;;0,25;
240925;0000;;;0,28;
240926;0000;;;0,27;
240927;0000;;;0,3;
240928;0000;;;0,26;
240929;0000;;;0,25;
240930;0000;;;0,24;
241001;0000;;;0,23;
241002;0000;;;0,29;
241003;0000;;;0,28;
241004;0000;;;0,32;
241005;0000;;;0,34;
241006;0000;;;0,33;
241007;0000;;;0,28;
241008;0000;;;0,28;
241009;0000;;;0,29;
241010;0000;;;0,32;
241011;0000;;;0,31;
241012;0000;;;0,39;
241013;0000;;;0,3;
241014;0000;;;0,17;
241015;0000;;;0,22;
241016;0000;;;0,22;
241017;0000;;;0,21;
241018;0000;;;0,15;
